Reporter Identifier	VALUE
GI_10938013-S	25275.447
GI_33457353-S	4525.670333
GI_4507456-S	6989.336667
GI_5174574-S	15369.955
GI_10092618-S	18532.886
GI_10337586-S	393.7346667
GI_10834981-S	8558.907
GI_10834983-S	3962.567667
GI_10835001-S	10111.09367
GI_10835048-S	20290.22533
GI_10835156-S	12282.39233
GI_10835158-S	5506.401333
GI_10835160-S	1876.728333
GI_10835170-S	433.811
GI_10863872-S	2109.090667
GI_10863920-S	10747.01567
GI_10880127-S	6103.007667
GI_10938009-A	7473.167
GI_11038640-A	8947.261
GI_11068002-S	12087.48
GI_11321592-S	12050.38933
GI_11321596-S	4993.688333
GI_11342665-S	7516.301667
GI_11496238-S	9496.622333
GI_11496880-S	9232.486
GI_11496979-S	3020.256333
GI_11496989-S	8444.594667
GI_11641410-A	2469.486667
GI_12408643-A	1777.005667
GI_12408650-S	10797.57333
GI_12408657-A	1169.682333
GI_12545405-A	4022.549
GI_12669910-S	4877.94
GI_12669913-S	3096.756
GI_12669916-S	7068.002
GI_12719454-A	456.459
GI_13027797-S	4268.560333
GI_13027798-S	1510.398667
GI_13027803-S	695.425
GI_13027804-S	2920.252
GI_13112047-A	9820.598333
GI_13112049-A	3302.327
GI_13128859-S	6313.727
GI_13186246-A	11452.24567
GI_13186266-A	2292.660667
GI_13259500-A	6157.493
GI_13259537-S	9443.279667
GI_13325053-S	1624.159333
GI_13325059-S	8265.032667
GI_13325062-S	3845.509333
GI_13376997-S	3212.034
GI_13386511-A	427.6606667
GI_13435352-A	713.072
GI_13518020-A	1893.479333
GI_13518031-S	3711.073667
GI_13518226-A	1534.878
GI_13540470-S	3905.653667
GI_14141149-S	15055.446
GI_14165449-A	2239.605333
GI_14574570-S	2080.433333
GI_14589887-S	16642.67767
GI_14589947-S	8211.859
GI_14591901-A	1957.599333
GI_14670387-A	4881.912667
GI_14702166-A	2852.775333
GI_14719826-S	14411.1375
GI_14790114-A	4165.445333
GI_14790185-A	2159.722
GI_14916487-A	1325.42
GI_14916495-A	1199.398667
GI_15011921-S	6144.528667
GI_15011927-A	14511.08933
GI_15055544-A	602.0823333
GI_15055548-A	380.5993333
GI_15147344-S	5259.291
GI_15147349-A	509.9226667
GI_15208655-A	9447.335333
GI_15451776-A	5383.529333
GI_15451785-A	1875.212667
GI_15451787-S	3122.501667
GI_15451788-S	7481.918667
GI_15451855-S	4582.490333
GI_15451897-S	1686.4975
GI_15451899-S	453.3993333
GI_15718711-A	7941.625333
GI_15834616-S	2911.919
GI_16306531-A	3956.754333
GI_16507956-S	1329.316
GI_16753217-S	10165.441
GI_16905527-A	9636.399667
GI_16933566-S	8650.841333
GI_16936521-S	568.9806667
GI_16936523-S	380.0483333
GI_16936529-A	4198.984667
GI_16936532-A	6819.538333
GI_16950653-S	2061.983333
GI_16950654-S	20176.703
GI_16950656-S	3109.064
GI_16950657-S	3375.808333
GI_16950658-S	3016.041333
GI_16950659-S	7667.713667
GI_17017983-S	7248.550667
GI_17318560-A	2205.014
GI_17402917-S	13440.145
GI_17505196-S	1544.044667
GI_17738295-A	4545.005
GI_17738313-S	5603.812333
GI_17978496-A	15081.837
GI_17978497-S	7625.860333
GI_17981693-A	4607.791
GI_17981698-A	2585.406
GI_17981701-A	2177.876333
GI_18104968-A	1938.385667
GI_18641367-A	9656.020333
GI_18765712-S	7013.893667
GI_18765747-A	16135.741
GI_18860850-A	8311.318667
GI_18860895-A	13465.00133
GI_18860897-S	4835.577
GI_19482173-S	5040.508667
GI_19528651-A	2218.573667
GI_19718775-S	6631.921333
GI_19743818-A	19780.049
GI_19743853-A	12056.16667
GI_19913404-S	8468.56
GI_19913405-S	6786.912333
GI_19923110-S	12336.00667
GI_19923111-S	20670.48033
GI_19923154-S	1568.528333
GI_19923162-S	3406.793667
