Reporter Identifier	VALUE
GI_10938013-S	19827.17233
GI_33457353-S	3792.932667
GI_4507456-S	4360.199333
GI_5174574-S	9424.907667
GI_10092618-S	19552.94133
GI_10337586-S	421.1786667
GI_10834981-S	15117.029
GI_10834983-S	2218.987333
GI_10835001-S	17249.63233
GI_10835048-S	19746.02833
GI_10835156-S	6244.633667
GI_10835158-S	6121.727333
GI_10835160-S	1547.404333
GI_10835170-S	627.8643333
GI_10863872-S	2069.520667
GI_10863920-S	10244.95033
GI_10880127-S	5674.328667
GI_10938009-A	7824.485
GI_11038640-A	9458.172667
GI_11068002-S	9113.125
GI_11321592-S	13076.00533
GI_11321596-S	4324.682333
GI_11342665-S	11842.46533
GI_11496238-S	10853.372
GI_11496880-S	10436.01933
GI_11496979-S	2730.141667
GI_11496989-S	11812.20533
GI_11641410-A	3491.883
GI_12408643-A	1693.01
GI_12408650-S	10778.881
GI_12408657-A	780.4813333
GI_12545405-A	4520.825
GI_12669910-S	2819.558
GI_12669913-S	2271.054
GI_12669916-S	2787.268
GI_12719454-A	1799.349667
GI_13027797-S	6051.305333
GI_13027798-S	1658.132333
GI_13027803-S	899.121
GI_13027804-S	6561.464667
GI_13112047-A	10458.27833
GI_13112049-A	5287.590667
GI_13128859-S	5683.307667
GI_13186246-A	7078.957333
GI_13186266-A	1785.303333
GI_13259500-A	5868.330333
GI_13259537-S	5630.253667
GI_13325053-S	597.6436667
GI_13325059-S	13869.634
GI_13325062-S	3803.173
GI_13376997-S	4601.585333
GI_13386511-A	1054.562333
GI_13435352-A	1964.227667
GI_13518020-A	2142.967667
GI_13518031-S	4629.270667
GI_13518226-A	1932.676
GI_13540470-S	4766.627333
GI_14141149-S	14163.0775
GI_14165449-A	3722.752667
GI_14574570-S	2299.707333
GI_14589887-S	15343.363
GI_14589947-S	10195.392
GI_14591901-A	1586.765
GI_14670387-A	2672.681333
GI_14702166-A	3705.306333
GI_14719826-S	18078.018
GI_14790114-A	3263.719333
GI_14790185-A	4072.094333
GI_14916487-A	1558.731
GI_14916495-A	1509.049333
GI_15011921-S	4494.859333
GI_15011927-A	12537.01967
GI_15055544-A	1166.793333
GI_15055548-A	394.6633333
GI_15147344-S	8454.424
GI_15147349-A	476.879
GI_15208655-A	13690.823
GI_15451776-A	7530.166333
GI_15451785-A	2268.316667
GI_15451787-S	4767.282
GI_15451788-S	10567.14367
GI_15451855-S	6703.969
GI_15451897-S	1569.3935
GI_15451899-S	433.0913333
GI_15718711-A	6865.253
GI_15834616-S	1598.204333
GI_16306531-A	7370.836
GI_16507956-S	1495.849
GI_16753217-S	10042.227
GI_16905527-A	7825.435667
GI_16933566-S	8669.923667
GI_16936521-S	1274.397333
GI_16936523-S	682.8013333
GI_16936529-A	5806.406333
GI_16936532-A	6957.048667
GI_16950653-S	2309.809
GI_16950654-S	13770.75533
GI_16950656-S	3228.655667
GI_16950657-S	3807.101333
GI_16950658-S	5243.315667
GI_16950659-S	7729.169667
GI_17017983-S	9119.697333
GI_17318560-A	1452.555333
GI_17402917-S	3950.150667
GI_17505196-S	1349.734
GI_17738295-A	4071.089333
GI_17738313-S	5980.205
GI_17978496-A	10621.562
