Reporter Identifier	VALUE
GI_10938013-S	21275.55033
GI_33457353-S	4808.224333
GI_4507456-S	4156.221
GI_5174574-S	8449.867333
GI_10092618-S	15005.56
GI_10337586-S	450.6913333
GI_10834981-S	11199.536
GI_10834983-S	2198.358667
GI_10835001-S	16922.43833
GI_10835048-S	23815.18167
GI_10835156-S	9868.435667
GI_10835158-S	3401.549333
GI_10835160-S	3027.102667
GI_10835170-S	637.6296667
GI_10863872-S	3056.885667
GI_10863920-S	10651.481
GI_10880127-S	5080.354333
GI_10938009-A	8058.546333
GI_11038640-A	9949.434
GI_11068002-S	5481.781
GI_11321592-S	19696.62833
GI_11321596-S	3585.518
GI_11342665-S	13508.49767
GI_11496238-S	7523.257667
GI_11496880-S	6121.323333
GI_11496979-S	2557.069
GI_11496989-S	11971.41733
GI_11641410-A	3936.354333
GI_12408643-A	1962.780333
GI_12408650-S	11068.77233
GI_12408657-A	450.2983333
GI_12545405-A	4701.335667
GI_12669910-S	2029.650667
GI_12669913-S	3709.045667
GI_12669916-S	1966.7465
GI_12719454-A	722.886
GI_13027797-S	6663.597
GI_13027798-S	1365.279333
GI_13027803-S	753.781
GI_13027804-S	3965.360333
GI_13112047-A	10446.65567
GI_13112049-A	3621.706667
GI_13128859-S	5215.687667
GI_13186246-A	12073.33867
GI_13186266-A	3001.119
GI_13259500-A	6812.255
GI_13259537-S	4204.868667
GI_13325053-S	595.3726667
GI_13325059-S	8762.268333
GI_13325062-S	6148.741
GI_13376997-S	5802.439333
GI_13386511-A	812.9226667
GI_13435352-A	1071.438
GI_13518020-A	4750.199
GI_13518031-S	5546.145333
GI_13518226-A	1934.864667
GI_13540470-S	4549.901
GI_14141149-S	14210.5305
GI_14165449-A	3850.011667
GI_14574570-S	2441.418667
GI_14589887-S	15239.83533
GI_14589947-S	10967.26033
GI_14591901-A	2019.497
GI_14670387-A	5168.691
GI_14702166-A	6477.343333
GI_14719826-S	17654.5065
GI_14790114-A	3680.615667
GI_14790185-A	3598.713667
GI_14916487-A	2016.1035
GI_14916495-A	2572.044
GI_15011921-S	3575.202333
GI_15011927-A	12039.51233
GI_15055544-A	1963.230667
GI_15055548-A	425.722
