Reporter Identifier	VALUE
EDNRA-Yu-S	3126.744
GI_10938013-S	15727.206
GI_33457353-S	2148.935333
GI_4507456-S	3652.961667
GI_5174574-S	12838.29533
sarroybu-S	1520.546
1557685_at-S	735.828
1560225_at-S	683.9703333
1561073_at-S	4316.258333
213310_at-S	1610.568333
214174_s_at-S	876.259
214384_s_at-S	1774.632333
216584_at-S	3389.9025
225311_at-S	7859.077
228178_s_at-S	988.1333333
228687_at-S	575.862
228798_x_at-S	846.021
229455_at-S	2333.805333
231181_at-S	712.5845
231651_at-S	720.5696667
233424_at-S	556.1113333
235196_at-S	4695.682667
236338_at-S	6388.759333
236472_at-S	4339.752
240093_x_at-S	1506.49
240236_at-S	710.5596667
240543_at-S	2224.290333
241944_x_at-S	2020.155
242763_at-S	737.5646667
243636_s_at-S	3344.452667
244579_at-S	3050.47
AA621488-Yu-S	2512.032333
AF119310-S	692.141
AFF4-Yu-S	7049.581333
AI015000-Yu-S	688.69
AI017592-Yu-S	407.8106667
AI288607-Yu-S	878.8733333
AI431618-Yu-S	11112.22833
AI767512-Yu-S	719.345
AI791860-S	9609.228667
AI821573-Yu-S	904.8613333
ANK3-Glinsky-S	6597.124333
AW014022-S	1957.818333
AW572379-S	1751.567
BE144297-S	698.1986667
BENE-Singh-S	2481.961
BUB1-Glinsky-S	932.2816667
BX096646-Yu-S	1710.969
C2orf33-Yu-S	3351.900333
CCNB1-Glinsky-S	1419.95
CD4-Yu-S	2580.714
CDS2-Glinsky-S	2401.714
CHAF1A-Glinsky-S	3938.774
CHGA-Singh-S	3135.107667
COL1A2-Singh-S	12278.24867
COMMD5-S	1345.687
CV364590-S	474.055
DNAJB1-Yu-S	8474.623667
EDG7.a-S	11281.34567
ERG_SV-S	1322.162
ETV4_X-S	587.5656667
FGFR2-Glinsky-S	1873.993
FLJ12193-S	865.0753333
FLJ36036-S	533.0853333
FOS-Glinsky-S	26169.25167
GBL-Yu-S	2509.078333
GBX2-Glinsky-S	388.1776667
GDEP-S	16164.906
GI_10346134-S	2437.608
GI_10518500-S	1239.196667
GI_10835012-S	399.5066667
GI_11056009-S	434.0093333
GI_11496986-S	8377.039333
GI_11612673-A	9502.554
GI_12232472-S	4588.06
GI_12751492-S	1800.243333
GI_13124878-A	20250.536
GI_13259521-A	7591.723333
GI_13376207-S	3963.410333
GI_13376700-S	6978.032667
GI_13514821-A	5767.548
GI_13569888-S	3655.052667
GI_13699817-S	1427.464
GI_13876385-S	1994.808667
GI_13904863-S	3106.365667
GI_13994357-S	1538.244333
GI_14150117-S	5379.821333
GI_14249567-S	3451.302667
GI_14589853-A	8979.542333
GI_14589875-A	3225.015667
GI_14602458-S	21146.44967
GI_14916436-S	24741.26933
GI_15022798-S	4661.716667
GI_15147331-S	3234.474
GI_16554596-A	3833.134
GI_17158040-A	2551.514
GI_17318577-S	3705.507
GI_17402908-A	1682.064
GI_17978511-A	5678.102667
GI_17981703-S	1407.574
GI_18034691-A	3284.749333
GI_18087810-S	1837.831667
GI_18087824-S	413.0373333
GI_18375500-A	9002.985
GI_18375636-A	2938.835667
GI_18426896-A	22335.30333
GI_18490999-A	968.6286667
GI_18860908-S	1024.316667
GI_18860911-A	3004.406333
GI_19718752-S	2380.241667
GI_19743807-S	7818.062
GI_19743913-A	8233.368333
GI_19747284-S	7322.579333
GI_19923214-S	4231.992333
GI_19923273-A	4795.18
GI_19923288-S	1239.874333
GI_19923318-S	1827.056667
GI_19923351-S	20397.99367
GI_19923725-S	4554.012667
GI_20070229-S	1986.206
GI_20070271-S	16026.10933
GI_20143931-S	9682.52
GI_20149638-S	1619.610667
GI_20302157-A	22562.91467
GI_20357509-A	2569.585333
GI_20357526-S	8453.465333
GI_20357564-S	12572.534
GI_20357590-S	2189.075333
GI_21237801-S	10022.52
GI_21264603-S	1777.294333
GI_21314674-S	2692.506
GI_21361681-S	12992.86067
GI_21361690-S	24548.401
GI_21361703-S	2749.194667
GI_21361830-S	6001.473667
GI_21361852-S	2460.051333
GI_21389474-S	4424.842667
GI_21389524-S	1938.846333
GI_21389576-S	1989.386
GI_21536368-A	1989.556
GI_21536420-A	1008.318
GI_21536453-S	7650.850333
GI_21717806-S	1320.267
GI_21735624-A	10831.05267
GI_21956644-S	6414.373667
GI_22027487-S	12853.727
GI_22095338-S	1516.671333
GI_22212932-A	7075.857667
GI_22538477-A	3061.923
