Reporter Identifier	VALUE
GI_10938013-S	24756.90467
GI_33457353-S	3013.953333
GI_4507456-S	3828.996333
GI_5174574-S	9500.908667
GI_10092618-S	19654.942
GI_10337586-S	414.7126667
GI_10834981-S	16198.43
GI_10834983-S	3797.021333
GI_10835001-S	15401.60033
GI_10835048-S	22185.70367
GI_10835156-S	6926.637333
GI_10835158-S	4073.849
GI_10835160-S	1551.910333
GI_10835170-S	578.6826667
GI_10863872-S	1236.341667
GI_10863920-S	11232.28
GI_10880127-S	5121.975
GI_10938009-A	8409.487667
GI_11038640-A	7535.590667
GI_11068002-S	9175.279667
GI_11321592-S	13346.62733
GI_11321596-S	3902.968333
GI_11342665-S	12299.88667
GI_11496238-S	10354.73067
GI_11496880-S	9116.873
GI_11496979-S	2455.586667
GI_11496989-S	10563.13667
GI_11641410-A	2909.786333
GI_12408643-A	1514.754333
GI_12408650-S	9880.594
GI_12408657-A	566.7703333
GI_12545405-A	4622.591667
GI_12669910-S	1873.958667
GI_12669913-S	2168.700333
GI_12669916-S	2596.573
GI_12719454-A	1851.16
GI_13027797-S	6472.177
GI_13027798-S	1376.070667
GI_13027803-S	860.483
GI_13027804-S	4268.29
GI_13112047-A	11472.44567
GI_13112049-A	3889.577333
GI_13128859-S	7901.685
GI_13186246-A	6892.859
GI_13186266-A	2643.128
GI_13259500-A	5762.254667
GI_13259537-S	5748.191333
GI_13325053-S	680.7416667
GI_13325059-S	15385.67733
GI_13325062-S	4623.391
GI_13376997-S	3996.213
GI_13386511-A	1546.101667
GI_13435352-A	1537.592333
GI_13518020-A	1862.629667
GI_13518031-S	4473.495
GI_13518226-A	1778.039
GI_13540470-S	3436.134667
GI_14141149-S	12405.8455
GI_14165449-A	4742.692667
GI_14574570-S	2001.146667
GI_14589887-S	14369.219
GI_14589947-S	9311.879333
GI_14591901-A	1919.884
GI_14670387-A	2604.399333
GI_14702166-A	2968.264333
GI_14719826-S	15393.3585
GI_14790114-A	3458.980333
GI_14790185-A	4196.633
GI_14916487-A	1278.9375
GI_14916495-A	1771.969
GI_15011921-S	4500.896
GI_15011927-A	11691.51133
GI_15055544-A	1200.826667
GI_15055548-A	442.075
GI_15147344-S	8430.282
GI_15147349-A	564.05
GI_15208655-A	12272.07133
GI_15451776-A	6549.517333
GI_15451785-A	2270.796333
GI_15451787-S	4042.47
GI_15451788-S	9846.431
GI_15451855-S	6865.440667
GI_15451897-S	2811.9815
GI_15451899-S	426.0383333
GI_15718711-A	6764.611667
GI_15834616-S	1931.651
GI_16306531-A	6876.960667
GI_16507956-S	1399.091667
GI_16753217-S	9240.623
GI_16905527-A	9208.875667
GI_16933566-S	9509.869
GI_16936521-S	628.9986667
GI_16936523-S	638.861
GI_16936529-A	4240.082333
GI_16936532-A	6380.530333
GI_16950653-S	1463.322
GI_16950654-S	14726.814
GI_16950656-S	3664.365667
GI_16950657-S	4580.621
GI_16950658-S	6166.443333
GI_16950659-S	6992.418
GI_17017983-S	8674.754
GI_17318560-A	1136.448333
GI_17402917-S	2471.372667
GI_17505196-S	835.0256667
GI_17738295-A	1961.347333
GI_17738313-S	6440.134
GI_17978496-A	10170.056
GI_17978497-S	8417.34
GI_17981693-A	3018.771667
GI_17981698-A	1919.088333
GI_17981701-A	1925.296667
GI_18104968-A	1800.033667
GI_18641367-A	8334.862333
GI_18765712-S	6955.186333
GI_18765747-A	15622.98067
GI_18860850-A	5306.583
GI_18860895-A	10399.44567
GI_18860897-S	5344.064667
GI_19482173-S	4882.822
GI_19528651-A	3919.158667
GI_19718775-S	3135.124333
GI_19743818-A	21188.73667
GI_19743853-A	19047.354
GI_19913404-S	9120.913333
GI_19913405-S	2746.086667
GI_19923110-S	7342.119
GI_19923111-S	8398.786667
GI_19923154-S	790.7826667
GI_19923162-S	2232.154
GI_19923194-S	3780.861667
GI_19923222-S	5679.782667
GI_19923309-S	673.9116667
GI_19923366-S	8956.735
GI_19924130-A	7529.481333
GI_19924134-A	1517.306667
GI_19924136-S	719.5376667
GI_19924137-S	9720.322333
GI_19924164-S	617.9843333
GI_19924171-S	4643.536333
GI_19924298-S	7456.583667
GI_20070134-S	1404.504
GI_20070172-S	10219.835
GI_20070217-S	8451.553
GI_20127410-S	16298.17167
GI_20127419-S	702.972
GI_20127459-S	4241.698333
GI_20127471-S	5160.480333
GI_20127489-S	7935.184667
GI_20127497-S	1635.847
GI_20143929-A	904.5493333
GI_20143951-A	5380.483
GI_20149501-S	9074.59
GI_20336200-A	1952.240333
GI_20336230-A	2057.021
GI_20336333-A	9026.040667
GI_20336471-S	11961.19667
GI_20357555-A	9951.929667
GI_20428651-S	1743.927667
GI_20986507-A	8573.906
GI_20986513-A	4244.313
GI_21040323-A	6714.133667
GI_21071041-S	4751.261
GI_21071042-S	2266.855667
GI_21071055-S	10719.58133
GI_21237762-S	21688.64167
GI_21322251-S	9641.563
GI_21359903-S	4559.944667
GI_21361085-S	1557.082
GI_21361115-S	4338.930667
GI_21361192-S	12409.862
GI_21361206-S	6625.158
GI_21361291-S	10297.386
GI_21361305-S	1325.01
GI_21361613-S	8613.952
GI_21450843-A	3132.097667
GI_21464104-S	9250.862
GI_21464121-A	9503.028
GI_21536300-A	7359.104667
GI_21536313-A	1512.096
GI_21536329-S	6651.472
GI_21536431-S	9557.283667
GI_21536467-A	5132.041333
GI_21614497-S	4951.050333
GI_21614498-S	15206.861
GI_21614509-A	1620.221
GI_21618337-A	9304.773667
GI_21618343-S	5014.878667
GI_21626462-S	7546.69
GI_22027615-A	3006.542
GI_22027623-A	5668.925667
GI_22035597-S	3433.604333
GI_22035683-S	1318.962333
GI_22202618-A	7305.364
GI_22538485-S	1892.519667
GI_22547118-A	3254.96
GI_23110949-S	13743.14867
GI_23199992-S	3299.877
GI_23308726-S	5894.675333
GI_23312365-S	2691.651
GI_23312370-A	5826.215333
GI_23312372-S	13376.87567
GI_23510363-A	2608.992667
GI_23510430-A	5352.788333
GI_23510439-S	5979.4375
GI_24041034-S	6394.009333
GI_24119162-S	1562.098333
GI_24234689-A	7269.631
GI_24430217-S	923.3623333
GI_24430218-S	1010.968667
GI_24475626-S	2361.697
GI_24475887-S	3858.938
GI_24497437-S	869.8446667
GI_24497558-A	10088.575
GI_25121959-S	5742.555333
GI_25952110-S	1508.7805
GI_26051238-S	2805.042333
GI_26787977-S	582.0886667
GI_27262658-S	11181.488
GI_27437029-S	530.1776667
GI_27437044-A	6343.543333
GI_27437048-A	1098.056
GI_27477091-A	4455.982667
GI_27545325-S	6079.896333
GI_27597077-S	1791.676
GI_27883841-S	6789.147
GI_27886565-A	9844.379
GI_27886592-A	5835.619333
GI_27886606-A	6995.841333
GI_27886643-A	1079.17
GI_27894305-S	1394.908333
GI_27894318-A	2194.516
GI_27894329-S	458.7573333
GI_27894367-S	4649.596333
GI_27894369-S	2667.774
GI_28178860-S	655.676
GI_28178862-S	1018.544667
GI_28329415-A	5074.384
GI_28416914-S	562.0516667
GI_28559089-S	5723.872667
GI_28610153-S	6013.257333
GI_28872793-S	4417.453
GI_28916690-A	4490.559
GI_29029631-S	524.736
GI_29171749-A	4860.284667
GI_29725608-S	7942.500333
GI_29789001-S	1353.859
GI_30172563-S	8117.593333
GI_30795228-S	2067.768667
GI_30795239-A	7388.465333
GI_31077210-A	11640.63767
GI_31317226-S	24755.2
GI_31377551-S	4336.768
GI_31377801-S	3465.861667
GI_31542502-S	10133.195
GI_31542934-S	3705.882667
GI_31543215-S	19258.02
GI_31543400-S	6403.386
GI_31543649-S	17724.022
GI_31543966-S	6608.396
GI_31652260-S	951.463
GI_31657112-S	2657.871667
GI_31742533-S	2007.916
GI_31981491-S	1784.561
GI_32306519-S	2901.595
GI_32455243-A	2522.272
GI_32483362-A	2308.368667
GI_32528264-A	12581.05633
GI_32528300-S	3409.344667
GI_32967308-S	1649.532
GI_33188434-A	2102.085667
GI_33188458-S	8691.345333
