Reporter Identifier	VALUE
EDNRA-Yu-S	4840.190333
GI_10938013-S	18047.79
GI_33457353-S	1273.000333
GI_4507456-S	5786.353333
GI_5174574-S	15157.95967
sarroybu-S	1454.693333
1557685_at-S	940.2773333
1560225_at-S	1165.684333
1561073_at-S	7138.425
213310_at-S	2772.268333
214174_s_at-S	507.889
214384_s_at-S	2121.69
216584_at-S	2576.545
225311_at-S	4123.222
228178_s_at-S	641.448
228687_at-S	487.996
228798_x_at-S	961.715
229455_at-S	3711.227333
231181_at-S	828.3805
231651_at-S	822.7526667
233424_at-S	543.0343333
235196_at-S	6094.987333
236338_at-S	7148.481333
236472_at-S	4691.966
240093_x_at-S	764.6835
240236_at-S	797.3686667
240543_at-S	2634.430667
241944_x_at-S	2730.195
242763_at-S	711.518
243636_s_at-S	3115.307
244579_at-S	4530.659
AA621488-Yu-S	2523.991667
AF119310-S	499.1635
AFF4-Yu-S	7707.970333
AI015000-Yu-S	550.4713333
AI017592-Yu-S	403.097
AI288607-Yu-S	597.7856667
AI431618-Yu-S	9242.090667
AI767512-Yu-S	596.136
AI791860-S	3656.773
AI821573-Yu-S	659.013
ANK3-Glinsky-S	7841.839667
AW014022-S	831.9343333
AW572379-S	2012.399333
BE144297-S	716.5473333
BENE-Singh-S	4566.477
BUB1-Glinsky-S	969.2666667
BX096646-Yu-S	2808.852
C2orf33-Yu-S	4278.848333
CCNB1-Glinsky-S	1003.728667
CD4-Yu-S	4109.180333
CDS2-Glinsky-S	2436.36
CHAF1A-Glinsky-S	3615.275
CHGA-Singh-S	1934.012
COL1A2-Singh-S	17017.09667
COMMD5-S	573.442
CV364590-S	385.8545
DNAJB1-Yu-S	8337.336333
EDG7.a-S	4538.967333
ERG_SV-S	1724.422333
ETV4_X-S	594.4946667
FGFR2-Glinsky-S	4356.679
FLJ12193-S	1327.949333
FLJ36036-S	411.625
FOS-Glinsky-S	31740.50367
GBL-Yu-S	1578.302
GBX2-Glinsky-S	378.349
GDEP-S	1953.240667
GI_10346134-S	4266.749667
GI_10518500-S	5904.598
GI_10835012-S	1473.683333
GI_11056009-S	422.4976667
GI_11496986-S	4648.774333
GI_11612673-A	7105.337667
GI_12232472-S	4189.179333
GI_12751492-S	1400.999
GI_13124878-A	27860.733
GI_13259521-A	6793.603
GI_13376207-S	1594.422333
GI_13376700-S	4361.747667
GI_13514821-A	7082.196667
GI_13569888-S	3255.931
GI_13699817-S	961.4795
GI_13876385-S	1508.597667
GI_13904863-S	2149.079667
GI_13994357-S	797.6703333
GI_14150117-S	6651.843
GI_14249567-S	3863.568667
GI_14589853-A	9507.906
GI_14589875-A	2660.784333
GI_14602458-S	25243.51567
GI_14916436-S	8165.898
GI_15022798-S	2553.408667
GI_15147331-S	4416.692333
GI_16554596-A	7874.442333
GI_17158040-A	5417.569
GI_17318577-S	7369.784
GI_17402908-A	2987.195333
GI_17978511-A	4274.892333
GI_17981703-S	1102.217667
GI_18034691-A	4318.336
GI_18087810-S	2106.353667
GI_18087824-S	392.3236667
GI_18375500-A	8896.762667
GI_18375636-A	2764.311333
GI_18426896-A	30909.21867
GI_18490999-A	1153.187333
GI_18860908-S	1442.340333
GI_18860911-A	2328.316
GI_19718752-S	1896.267333
GI_19743807-S	4057.470333
GI_19743913-A	2312.872333
GI_19747284-S	7068.459667
GI_19923214-S	6616.771667
GI_19923273-A	4135.939
GI_19923288-S	1783.903667
GI_19923318-S	1032.119667
GI_19923351-S	14257.885
GI_19923725-S	3844.090667
GI_20070229-S	4255.32
GI_20070271-S	7421.331333
GI_20143931-S	481.858
GI_20149638-S	3169.866667
GI_20302157-A	25263.88333
GI_20357509-A	3465.006667
GI_20357526-S	12235.32033
GI_20357564-S	16866.264
GI_20357590-S	3258.027
GI_21237801-S	10432.97833
GI_21264603-S	2210.520667
GI_21314674-S	2832.326
GI_21361681-S	15494.71567
GI_21361690-S	5147.067333
GI_21361703-S	2994.082333
GI_21361830-S	5070.508333
GI_21361852-S	2735.49
GI_21389474-S	6056.825667
GI_21389524-S	2497.308333
GI_21389576-S	1518.545667
GI_21536368-A	1565.164
GI_21536420-A	642.8623333
GI_21536453-S	5510.656
GI_21717806-S	1469.552333
GI_21735624-A	12211.335
GI_21956644-S	7431.752667
GI_22027487-S	9765.422
GI_22095338-S	1756.825
GI_22212932-A	4887.003667
GI_22538477-A	1973.009667
GI_22547111-S	1825.909
GI_22547122-S	1277.932333
GI_22547142-A	9047.365
GI_23199988-S	7559.797
GI_23238206-S	3093.202
GI_23510382-A	3373.158333
GI_23510426-A	3405.438667
GI_24041025-S	3089.017
GI_24234714-S	19439.91533
GI_24430189-S	9419.061667
GI_24432041-S	3074.358
GI_24497542-A	5429.577333
GI_24497617-S	2809.842
GI_24497622-S	5932.272333
GI_24797084-S	10162.16033
GI_24797096-A	1938.354667
GI_25092600-S	7352.662333
GI_25777723-A	2006.676667
GI_27262625-A	2702.488667
GI_27502380-A	8902.857667
GI_27734806-S	2913.437
GI_27735148-S	2905.506333
GI_27764881-S	1241.134333
GI_27765097-A	3953.651667
GI_27894345-A	13955.93567
