Reporter Identifier	VALUE
EDNRA-Yu-S	3793.226
GI_10938013-S	18141.332
GI_33457353-S	1711.501667
GI_4507456-S	5306.996
GI_5174574-S	17930.272
sarroybu-S	1057.887
1557685_at-S	889.167
1560225_at-S	694.2293333
1561073_at-S	5451.924333
213310_at-S	3285.614
214174_s_at-S	480.201
214384_s_at-S	2036.371333
216584_at-S	2648.195
225311_at-S	8302.276667
228178_s_at-S	593.785
228687_at-S	517.614
228798_x_at-S	665.9835
229455_at-S	4889.801
231181_at-S	749.0175
231651_at-S	549.3826667
233424_at-S	501.9913333
235196_at-S	6890.349333
236338_at-S	9959.98
236472_at-S	5042.862333
240093_x_at-S	1653.836
240236_at-S	626.786
240543_at-S	3399.365333
241944_x_at-S	1917.070667
242763_at-S	678.1686667
243636_s_at-S	3163.140333
244579_at-S	3681.932333
AA621488-Yu-S	2799.080333
AF119310-S	499.0645
AFF4-Yu-S	9561.480667
AI015000-Yu-S	509.8636667
AI017592-Yu-S	541.7226667
AI288607-Yu-S	687.1613333
AI431618-Yu-S	11052.27433
AI767512-Yu-S	610.874
AI791860-S	7501.272
AI821573-Yu-S	912.2086667
ANK3-Glinsky-S	6763.447
AW014022-S	772.382
AW572379-S	1778.206333
BE144297-S	677.5243333
BENE-Singh-S	4370.517333
BUB1-Glinsky-S	1419.091333
BX096646-Yu-S	2358.566667
C2orf33-Yu-S	4269.502667
CCNB1-Glinsky-S	2212.865667
CD4-Yu-S	3515.505333
CDS2-Glinsky-S	2815.187
CHAF1A-Glinsky-S	4941.931667
CHGA-Singh-S	4398.699
COL1A2-Singh-S	14178.98667
COMMD5-S	717.868
CV364590-S	454.696
DNAJB1-Yu-S	8604.319
EDG7.a-S	6787.273333
ERG_SV-S	978.3113333
ETV4_X-S	528.6496667
FGFR2-Glinsky-S	1369.781
FLJ12193-S	1364.050667
FLJ36036-S	447.5806667
FOS-Glinsky-S	27149.87533
GBL-Yu-S	1826.193
GBX2-Glinsky-S	399.807
GDEP-S	6744.576333
GI_10346134-S	2580.802333
GI_10518500-S	1239.754
GI_10835012-S	552.4963333
GI_11056009-S	455.389
GI_11496986-S	8527.522667
GI_11612673-A	12876.16867
GI_12232472-S	4813.013667
GI_12751492-S	1623.883
GI_13124878-A	15815.25133
GI_13259521-A	5627.479333
GI_13376207-S	3073.762
GI_13376700-S	5900.493333
GI_13514821-A	7611.605
GI_13569888-S	3853.102667
GI_13699817-S	1190.6935
GI_13876385-S	1831.929333
GI_13904863-S	2766.741667
GI_13994357-S	1187.037
GI_14150117-S	9145.637
GI_14249567-S	5308.331667
GI_14589853-A	7562.617
GI_14589875-A	1740.665667
GI_14602458-S	25975.25733
GI_14916436-S	15275.601
GI_15022798-S	4274.439
GI_15147331-S	1810.764
GI_16554596-A	3814.263667
GI_17158040-A	2976.23
GI_17318577-S	2336.22
GI_17402908-A	1034.782
GI_17978511-A	6137.920333
GI_17981703-S	1514.009333
GI_18034691-A	3017.741333
GI_18087810-S	2277.812667
GI_18087824-S	533.633
GI_18375500-A	8937.697667
GI_18375636-A	3080.487667
GI_18426896-A	26881.62933
GI_18490999-A	941.2726667
GI_18860908-S	794.254
GI_18860911-A	3482.192333
GI_19718752-S	2439.759333
GI_19743807-S	2279.129667
GI_19743913-A	5570.995333
GI_19747284-S	3191.717333
GI_19923214-S	4916.23
GI_19923273-A	4853.691333
GI_19923288-S	1374.297
GI_19923318-S	1439.488
GI_19923351-S	18473.96967
GI_19923725-S	4100.718
GI_20070229-S	3093.976333
GI_20070271-S	13832.55867
GI_20143931-S	6171.338
GI_20149638-S	1281.228667
GI_20302157-A	28087.731
GI_20357509-A	3627.054
GI_20357526-S	13998.74833
GI_20357564-S	17219.26167
GI_20357590-S	3522.344667
GI_21237801-S	13473.68233
GI_21264603-S	1248.961
GI_21314674-S	3262.21
GI_21361681-S	17852.64067
GI_21361690-S	19416.63067
GI_21361703-S	3736.217333
GI_21361830-S	4893.312667
GI_21361852-S	2154.625667
GI_21389474-S	5334.473667
GI_21389524-S	1691.598333
GI_21389576-S	1486.151
GI_21536368-A	1680.912
GI_21536420-A	738.977
GI_21536453-S	4418.761
GI_21717806-S	1554.777667
GI_21735624-A	17983.484
GI_21956644-S	7188.261333
GI_22027487-S	14511.3095
GI_22095338-S	2632.354
GI_22212932-A	7340.278
GI_22538477-A	2352.395667
GI_22547111-S	1319.92
GI_22547122-S	1038.875333
GI_22547142-A	4485.472333
GI_23199988-S	1881.018333
GI_23238206-S	1094.727333
GI_23510382-A	4308.19
GI_23510426-A	2296.569
GI_24041025-S	1349.519667
GI_24234714-S	22758.27833
GI_24430189-S	2380.877
GI_24432041-S	3999.795333
GI_24497542-A	4420.536333
GI_24497617-S	5102.534
GI_24497622-S	4190.585333
GI_24797084-S	11807.45
GI_24797096-A	2114.146
GI_25092600-S	11241.88333
GI_25777723-A	940.6653333
GI_27262625-A	2301.972333
GI_27502380-A	4063.816333
GI_27734806-S	3591.222
GI_27735148-S	3406.397667
GI_27764881-S	3424.397667
GI_27765097-A	2195.336
GI_27894345-A	14966.282
GI_28274700-S	5361.309333
GI_28373079-S	1858.623
GI_28875783-S	557.774
GI_28875796-S	5920.904
GI_29171733-S	6007.71
GI_29550837-A	26220.13533
GI_29570779-S	7086.38
GI_29789372-S	7040.297333
GI_30023852-S	3445.312333
GI_30089963-S	1136.022333
GI_30089965-S	3206.628667
GI_30795246-S	1921.776667
GI_31317227-S	5291.914
GI_31317248-A	643.8616667
GI_31542689-S	9030.549333
GI_31542782-S	2105.166333
GI_31542866-S	10022.10533
GI_31543061-S	867.2996667
GI_31543092-S	6271.559667
GI_31543141-S	809.6553333
GI_31543409-S	3964.391667
GI_31543629-S	2091.358333
GI_31742480-A	14688.09867
GI_32401423-S	7455.722
GI_32483415-S	687.889
GI_32698699-S	4161.058667
GI_33469967-A	7122.905333
GI_33519445-A	6823.176667
GI_33598925-S	9194.620333
GI_33620748-S	4210.752
GI_33695154-A	4119.233333
GI_34147546-S	1679.203333
GI_34147602-S	3337.888333
GI_34147623-S	13964.156
GI_34147678-S	5271.124333
GI_34147690-S	777.3823333
GI_34147722-S	2072.694667
GI_34222118-S	968.4803333
GI_34222227-S	1203.58
GI_34222261-S	19734.977
GI_34222336-S	3873.191667
GI_34222364-S	8736.117667
GI_34304351-S	8125.495667
GI_34328934-S	8087.881667
GI_34734061-A	4965.79
GI_35038527-S	4777.232
GI_35038563-S	1877.065333
GI_37537703-A	4240.707333
GI_37577125-A	2687.157667
GI_37655182-S	11682.83733
GI_37675281-S	2530.003667
GI_37704380-S	30684.87267
GI_38027922-S	3559.077
GI_38045935-S	1560.339
GI_38157985-A	8612.618333
GI_38201689-S	2858.808
GI_38202206-S	3513.863333
GI_38202210-S	3331.273333
GI_38202220-A	991.532
GI_38257140-S	3479.78
GI_38327565-A	1408.237333
GI_38372939-S	11851.96867
GI_38454325-S	4868.831667
GI_38505179-I	1151.490667
GI_38569481-S	14937.20667
GI_38679896-S	2405.814333
GI_38679966-A	13136.68333
GI_38788154-A	631.3963333
GI_38788307-S	2481.315
GI_39653320-A	11617.70367
GI_39725673-S	3930.555333
GI_39725694-S	1658.532
GI_39777596-A	3432.720667
GI_39812446-S	1658.168333
GI_40217807-S	11138.42333
GI_40217844-S	7407.690333
GI_40254430-S	853.5633333
GI_40254459-S	8549.802667
GI_40254817-S	14323.921
GI_40254828-S	2763.471667
GI_40255128-S	3331.032333
GI_40255195-S	4734.942667
GI_40316938-A	5784.014667
GI_40317625-S	3515.149
GI_40354199-S	1171.403667
GI_40538797-S	9389.685667
GI_40548385-S	7597.33
GI_40805850-A	824.4273333
GI_40805859-A	2529.961333
GI_40806204-S	4860.492
GI_40807455-S	11353.54733
GI_41146806-S	713.3336667
GI_41281370-S	9125.0525
GI_41281517-S	5910.013667
GI_41327737-I	4480.828667
GI_41350200-S	1641.044333
GI_41393571-S	7677.586
GI_41393592-S	2321.848333
GI_41872473-S	2957.839667
GI_41872499-A	1911.34
GI_41872630-S	7281.214
GI_42476152-S	6313.618667
GI_42476153-S	7068.935667
