Reporter Identifier	VALUE
GI_10938013-S	11162.347
GI_33457353-S	4472.568667
GI_4507456-S	5214.943
GI_5174574-S	8714.013333
GI_10092618-S	16963.92933
GI_10337586-S	418.576
GI_10834981-S	14809.68667
GI_10834983-S	6025.946
GI_10835001-S	17466.88067
GI_10835048-S	21388.55133
GI_10835156-S	7060.648333
GI_10835158-S	3206.219667
GI_10835160-S	2581.178667
GI_10835170-S	490.9523333
GI_10863872-S	2502.940333
GI_10863920-S	8649.029333
GI_10880127-S	5453.122333
GI_10938009-A	9248.840667
GI_11038640-A	7178.910667
GI_11068002-S	7440.089
GI_11321592-S	17865.57767
GI_11321596-S	2861.267333
GI_11342665-S	16471.96733
GI_11496238-S	9966.679333
GI_11496880-S	7847.628
GI_11496979-S	2320.721
GI_11496989-S	11848.84567
GI_11641410-A	3600.234333
GI_12408643-A	1064.139
GI_12408650-S	7662.442333
GI_12408657-A	639.024
GI_12545405-A	5356.060333
GI_12669910-S	3381.582
GI_12669913-S	2698.126
GI_12669916-S	1858.658
GI_12719454-A	2475.397333
GI_13027797-S	7920.564667
GI_13027798-S	1216.498333
GI_13027803-S	791.7346667
GI_13027804-S	11100.951
GI_13112047-A	5857.992667
GI_13112049-A	5250.027
GI_13128859-S	5992.54
GI_13186246-A	10174.29133
GI_13186266-A	3126.516667
GI_13259500-A	5808.962
GI_13259537-S	5652.185667
GI_13325053-S	680.6443333
GI_13325059-S	15829.12733
GI_13325062-S	5713.374
GI_13376997-S	4634.384333
GI_13386511-A	529.9333333
GI_13435352-A	1635.593333
GI_13518020-A	2247.020333
GI_13518031-S	6329.202667
GI_13518226-A	2119.229333
GI_13540470-S	5101.330667
GI_14141149-S	13654.8255
GI_14165449-A	3982.462667
GI_14574570-S	2680.798333
GI_14589887-S	13412.46767
GI_14589947-S	9480.401
GI_14591901-A	1716.929
GI_14670387-A	3019.900333
GI_14702166-A	2570.661
GI_14719826-S	17473.134
GI_14790114-A	3263.388333
GI_14790185-A	2846.102667
GI_14916487-A	972.846
GI_14916495-A	2593.268333
GI_15011921-S	3257.461667
GI_15011927-A	10146.98633
