Reporter Identifier	VALUE
GI_10938013-S	22369.737
GI_33457353-S	3519.964333
GI_4507456-S	5105.007667
GI_5174574-S	9977.029667
GI_10092618-S	14814.44767
GI_10337586-S	417.184
GI_10834981-S	12768.68867
GI_10834983-S	3144.958
GI_10835001-S	13288.36033
GI_10835048-S	18874.652
GI_10835156-S	7919.124333
GI_10835158-S	6649.144333
GI_10835160-S	1448.458333
GI_10835170-S	805.835
GI_10863872-S	2365.874333
GI_10863920-S	9603.947333
GI_10880127-S	5416.534667
GI_10938009-A	7166.309
GI_11038640-A	7812.196667
GI_11068002-S	10829.17433
GI_11321592-S	14945.32567
GI_11321596-S	3552.050667
GI_11342665-S	11240.03567
GI_11496238-S	9009.135
GI_11496880-S	8123.623
GI_11496979-S	2322.068
GI_11496989-S	9228.288
GI_11641410-A	3672.131
GI_12408643-A	1354.157333
GI_12408650-S	9962.096
GI_12408657-A	829.85
GI_12545405-A	4248.671333
GI_12669910-S	2755.726667
GI_12669913-S	2498.457667
GI_12669916-S	2282.1365
GI_12719454-A	2069.768667
GI_13027797-S	7264.374667
GI_13027798-S	1480.828333
GI_13027803-S	747.5623333
GI_13027804-S	6163.504333
GI_13112047-A	11027.61533
GI_13112049-A	4107.961333
GI_13128859-S	5358.134
GI_13186246-A	8602.885
GI_13186266-A	3802.985667
GI_13259500-A	5780.753
GI_13259537-S	5369.664667
GI_13325053-S	731.632
GI_13325059-S	17889.57167
GI_13325062-S	4807.123333
GI_13376997-S	4539.844
GI_13386511-A	1722.716
GI_13435352-A	2517.392333
GI_13518020-A	1448.783
GI_13518031-S	5973.814667
GI_13518226-A	1540.585333
GI_13540470-S	4570.848667
GI_14141149-S	12644.772
GI_14165449-A	3619.484
GI_14574570-S	1771.318333
GI_14589887-S	16467.50067
GI_14589947-S	8798.226667
GI_14591901-A	1713.009333
GI_14670387-A	3566.919333
GI_14702166-A	4149.359333
GI_14719826-S	22030.9355
GI_14790114-A	3586.780333
GI_14790185-A	4329.375333
GI_14916487-A	1371.151
GI_14916495-A	1778.517
GI_15011921-S	4153.140333
GI_15011927-A	10882.727
GI_15055544-A	1556.645333
GI_15055548-A	446.2013333
GI_15147344-S	6918.24
GI_15147349-A	420.757
GI_15208655-A	11988.26933
GI_15451776-A	6993.044667
GI_15451785-A	2213.482
GI_15451787-S	3333.083333
GI_15451788-S	9781.994
GI_15451855-S	5451.554333
GI_15451897-S	2092.822
GI_15451899-S	446.6266667
GI_15718711-A	5580.620333
GI_15834616-S	2763.550333
GI_16306531-A	5098.103333
GI_16507956-S	1335.928667
GI_16753217-S	9268.394333
GI_16905527-A	8550.671333
GI_16933566-S	10081.086
GI_16936521-S	540.0563333
GI_16936523-S	444.3016667
GI_16936529-A	4561.623
GI_16936532-A	6847.623667
GI_16950653-S	1502.536333
GI_16950654-S	13311.976
GI_16950656-S	4574.708
GI_16950657-S	5134.338333
GI_16950658-S	4790.444667
GI_16950659-S	6414.889333
GI_17017983-S	7093.183333
GI_17318560-A	1642.518667
GI_17402917-S	1433.003
GI_17505196-S	1467.775
GI_17738295-A	1440.528333
GI_17738313-S	6892.666333
GI_17978496-A	12581.127
GI_17978497-S	9540.450333
GI_17981693-A	1627.530333
GI_17981698-A	1649.348
GI_17981701-A	2406.153667
GI_18104968-A	2174.812333
GI_18641367-A	8818.291333
GI_18765712-S	5708.908333
GI_18765747-A	16309.72833
GI_18860850-A	5447.01
GI_18860895-A	12098.84067
GI_18860897-S	5515.805
GI_19482173-S	5136.888667
GI_19528651-A	2518.569
GI_19718775-S	3665.713
GI_19743818-A	21272.98267
GI_19743853-A	13749.531
GI_19913404-S	7439.944
GI_19913405-S	2557.176
GI_19923110-S	7182.751667
GI_19923111-S	10348.738
GI_19923154-S	1128.327667
GI_19923162-S	3478.466667
GI_19923194-S	5003.384667
GI_19923222-S	5748.340333
GI_19923309-S	661.7236667
GI_19923366-S	10215.44267
GI_19924130-A	7366.402333
GI_19924134-A	1526.7
GI_19924136-S	773.049
GI_19924137-S	9081.026667
GI_19924164-S	767.233
GI_19924171-S	5425.923333
GI_19924298-S	9607.319667
GI_20070134-S	1665.904667
GI_20070172-S	9058.336667
GI_20070217-S	8697.300333
GI_20127410-S	13467.893
GI_20127419-S	795.0553333
GI_20127459-S	3549.944333
GI_20127471-S	7580.753
GI_20127489-S	7100.668667
GI_20127497-S	1880.0425
GI_20143929-A	1183.692333
GI_20143951-A	3458.330667
GI_20149501-S	15203.92167
GI_20336200-A	1849.494
GI_20336230-A	1458.405333
GI_20336333-A	8812.341667
GI_20336471-S	13688.09067
GI_20357555-A	10160.07667
GI_20428651-S	992.9116667
GI_20986507-A	7268.170667
GI_20986513-A	4691.155667
GI_21040323-A	6201.339667
GI_21071041-S	5361.465
GI_21071042-S	1833.052333
GI_21071055-S	10292.58967
GI_21237762-S	22819.35267
GI_21322251-S	9470.721667
GI_21359903-S	4961.31
GI_21361085-S	1395.883333
GI_21361115-S	4813.719333
GI_21361192-S	14209.47867
GI_21361206-S	6470.696667
GI_21361291-S	11440.44567
GI_21361305-S	1223.885
GI_21361613-S	9257.064333
GI_21450843-A	4498.07
GI_21464104-S	8602.933667
GI_21464121-A	10365.82467
GI_21536300-A	9426.01
GI_21536313-A	1072.092
GI_21536329-S	7415.365667
GI_21536431-S	9702.768333
GI_21536467-A	5665.189
GI_21614497-S	4388.205667
GI_21614498-S	13353.96033
GI_21614509-A	2258.762667
GI_21618337-A	9966.461667
GI_21618343-S	4526.976
GI_21626462-S	7318.516667
GI_22027615-A	3191.624667
GI_22027623-A	7420.02
GI_22035597-S	3209.647
GI_22035683-S	2024.402
GI_22202618-A	6657.857
GI_22538485-S	2084.839333
GI_22547118-A	4297.8
GI_23110949-S	14059.54
GI_23199992-S	3864.136333
GI_23308726-S	5918.142667
GI_23312365-S	2940.758333
GI_23312370-A	3801.562
GI_23312372-S	11624.43267
GI_23510363-A	2312.652333
GI_23510430-A	3774.407333
GI_23510439-S	5230.8635
GI_24041034-S	4355.198667
GI_24119162-S	2231.307667
GI_24234689-A	5617.065667
GI_24430217-S	772.1133333
GI_24430218-S	1185.843333
GI_24475626-S	2368.958667
GI_24475887-S	4461.581667
GI_24497437-S	966.736
GI_24497558-A	8765.607333
GI_25121959-S	6631.030333
GI_25952110-S	1270.582
GI_26051238-S	2761.688333
GI_26787977-S	690.1563333
GI_27262658-S	11285.92567
GI_27437029-S	520.1986667
GI_27437044-A	8175.356
GI_27437048-A	1098.432
GI_27477091-A	3973.206
GI_27545325-S	8166.108333
GI_27597077-S	1496.364
GI_27883841-S	7155.5835
GI_27886565-A	15069.00933
GI_27886592-A	6996.786667
GI_27886606-A	8830.474667
GI_27886643-A	924.943
GI_27894305-S	1455.291
GI_27894318-A	2954.587
GI_27894329-S	355.6716667
GI_27894367-S	4668.098333
GI_27894369-S	3152.328
GI_28178860-S	726.648
GI_28178862-S	1787.903333
GI_28329415-A	4018.015
GI_28416914-S	674.2606667
GI_28559089-S	5448.517
GI_28610153-S	3746.18
GI_28872793-S	4732.633333
GI_28916690-A	4716.076667
GI_29029631-S	472.293
GI_29171749-A	5396.074667
GI_29725608-S	7834.833667
GI_29789001-S	1516.862
GI_30172563-S	14159.62333
GI_30795228-S	2556.478667
