Reporter Identifier	VALUE
EDNRA-Yu-S	5160.498667
GI_10938013-S	14250.057
GI_33457353-S	2438.964
GI_4507456-S	3523.469333
GI_5174574-S	17777.20533
sarroybu-S	1719.897333
1557685_at-S	1012.360333
1560225_at-S	1063.163
1561073_at-S	5015.716333
213310_at-S	2240.064
214174_s_at-S	407.114
214384_s_at-S	1973.057
216584_at-S	2441.284
225311_at-S	6281.84
228178_s_at-S	589.5596667
228687_at-S	470.499
228798_x_at-S	946.8585
229455_at-S	2747.298333
231181_at-S	885.5295
231651_at-S	660.6306667
233424_at-S	535.5616667
235196_at-S	6133.663333
236338_at-S	6624.476667
236472_at-S	3705.736
240093_x_at-S	651.309
240236_at-S	933.455
240543_at-S	2654.360333
241944_x_at-S	2289.560333
242763_at-S	585.7036667
243636_s_at-S	3055.513
244579_at-S	3233.661
AA621488-Yu-S	2605.892333
AF119310-S	607.251
AFF4-Yu-S	6661.709667
AI015000-Yu-S	544.64
AI017592-Yu-S	429.8996667
AI288607-Yu-S	719.2753333
AI431618-Yu-S	8748.267667
AI767512-Yu-S	537.5213333
AI791860-S	7293.351
AI821573-Yu-S	786.195
ANK3-Glinsky-S	6277.431
AW014022-S	880.8736667
AW572379-S	2044.851333
BE144297-S	619.1196667
BENE-Singh-S	3344.053667
BUB1-Glinsky-S	974.12
BX096646-Yu-S	2381.129333
C2orf33-Yu-S	3530.392
CCNB1-Glinsky-S	1239.407333
CD4-Yu-S	4279.006333
CDS2-Glinsky-S	2757.387
CHAF1A-Glinsky-S	3834.569
CHGA-Singh-S	2759.093333
COL1A2-Singh-S	14279.35367
COMMD5-S	686.204
CV364590-S	376.839
DNAJB1-Yu-S	7395.853667
EDG7.a-S	5224.748333
ERG_SV-S	15305.567
ETV4_X-S	524.7243333
FGFR2-Glinsky-S	2826.466333
FLJ12193-S	1026.392333
FLJ36036-S	417.3186667
FOS-Glinsky-S	24056.12933
GBL-Yu-S	2050.214333
GBX2-Glinsky-S	365.4786667
GDEP-S	409.8556667
GI_10346134-S	4130.582
GI_10518500-S	3070.125667
GI_10835012-S	958.779
GI_11056009-S	420.24
GI_11496986-S	8342.160667
GI_11612673-A	3867.403333
GI_12232472-S	3757.724
GI_12751492-S	1379.082667
GI_13124878-A	22682.75133
GI_13259521-A	8181.265333
GI_13376207-S	1901.649333
GI_13376700-S	5594.769333
GI_13514821-A	6839.034333
GI_13569888-S	3271.936
GI_13699817-S	940.3185
GI_13876385-S	2217.109667
GI_13904863-S	1842.476
GI_13994357-S	974.2036667
GI_14150117-S	6235.937333
GI_14249567-S	3202.360667
GI_14589853-A	8454.338
GI_14589875-A	2442.829333
GI_14602458-S	17073.89167
GI_14916436-S	11795.485
GI_15022798-S	3069.821333
GI_15147331-S	2120.938667
GI_16554596-A	6095.112667
GI_17158040-A	5020.832667
GI_17318577-S	3050.786333
GI_17402908-A	1781.862
