Reporter Identifier	VALUE
EDNRA-Yu-S	3617.892333
GI_10938013-S	20010.40433
GI_33457353-S	2606.705667
GI_4507456-S	4161.542333
GI_5174574-S	14327.41633
sarroybu-S	2568.913667
1557685_at-S	818.798
1560225_at-S	707.1526667
1561073_at-S	4197.309
213310_at-S	2045.355333
214174_s_at-S	624.712
214384_s_at-S	2115.292333
216584_at-S	2945.865
225311_at-S	10799.13067
228178_s_at-S	737.8143333
228687_at-S	552.753
228798_x_at-S	562.3845
229455_at-S	5892.639
231181_at-S	670.134
231651_at-S	890.5593333
233424_at-S	476.987
235196_at-S	8416.874
236338_at-S	10046.32867
236472_at-S	3604.538667
240093_x_at-S	1113.2355
240236_at-S	625.0483333
240543_at-S	2000.042333
241944_x_at-S	5275.58
242763_at-S	983.6743333
243636_s_at-S	5053.765333
244579_at-S	2282.494333
AA621488-Yu-S	4109.478667
AF119310-S	503.4315
AFF4-Yu-S	7279.091333
AI015000-Yu-S	529.4253333
AI017592-Yu-S	399.1713333
AI288607-Yu-S	759.831
AI431618-Yu-S	21633.82533
AI767512-Yu-S	622.0813333
AI791860-S	13113.74567
AI821573-Yu-S	448.0943333
ANK3-Glinsky-S	6990.695667
AW014022-S	2699.922667
AW572379-S	5503.723667
BE144297-S	767.562
BENE-Singh-S	5351.378333
BUB1-Glinsky-S	561.694
BX096646-Yu-S	4133.677
C2orf33-Yu-S	5337.969
CCNB1-Glinsky-S	1401.842333
CD4-Yu-S	4834.975
CDS2-Glinsky-S	2975.757667
CHAF1A-Glinsky-S	8668.428333
CHGA-Singh-S	1328.887333
COL1A2-Singh-S	12910.546
COMMD5-S	822.66
CV364590-S	447.8945
DNAJB1-Yu-S	10000.81533
EDG7.a-S	12201.96767
ERG_SV-S	992.9273333
ETV4_X-S	454.098
FGFR2-Glinsky-S	1615.157333
FLJ12193-S	530.235
FLJ36036-S	489.3743333
FOS-Glinsky-S	20753.682
GBL-Yu-S	3535.140333
GBX2-Glinsky-S	391.97
GDEP-S	17620.158
GI_10346134-S	4999.799
GI_10518500-S	1232.430667
GI_10835012-S	414.1376667
GI_11056009-S	499.6903333
GI_11496986-S	9848.271
GI_11612673-A	11424.58867
GI_12232472-S	4549.700333
GI_12751492-S	1803.599
GI_13124878-A	14358.35267
GI_13259521-A	6561.285667
GI_13376207-S	5139.754333
GI_13376700-S	6707.145
GI_13514821-A	5389.373
GI_13569888-S	4277.128667
GI_13699817-S	1946.323
GI_13876385-S	4272.282
GI_13904863-S	805.467
GI_13994357-S	1443.891333
GI_14150117-S	3833.286667
GI_14249567-S	3368.473333
GI_14589853-A	4794.725333
GI_14589875-A	5895.385
GI_14602458-S	21952.66433
GI_14916436-S	24753.10933
GI_15022798-S	4417.243333
GI_15147331-S	4038.319667
GI_16554596-A	3992.611
GI_17158040-A	2121.694333
GI_17318577-S	4140.313667
GI_17402908-A	1027.755333
GI_17978511-A	7271.504
GI_17981703-S	1025.663667
GI_18034691-A	3067.879667
GI_18087810-S	1409.321333
GI_18087824-S	480.0326667
GI_18375500-A	7839.604667
GI_18375636-A	3641.968
GI_18426896-A	24493.284
GI_18490999-A	1542.588
GI_18860908-S	660.4176667
GI_18860911-A	4815.988
GI_19718752-S	3436.494
GI_19743807-S	15925.35167
GI_19743913-A	6649.896
GI_19747284-S	5475.859667
GI_19923214-S	5003.259667
GI_19923273-A	1824.077
GI_19923288-S	2648.848333
GI_19923318-S	1806.627333
GI_19923351-S	16001.56367
GI_19923725-S	2786.818
GI_20070229-S	1644.192667
GI_20070271-S	13579.52767
GI_20143931-S	21197.71967
GI_20149638-S	1637.719333
GI_20302157-A	27463.434
GI_20357509-A	2392.938667
GI_20357526-S	14453.23933
GI_20357564-S	13846.80567
GI_20357590-S	2049.442
GI_21237801-S	5997.242667
GI_21264603-S	1227.665667
GI_21314674-S	4986.881333
GI_21361681-S	13005.334
GI_21361690-S	24829.138
GI_21361703-S	2164.320333
GI_21361830-S	4177.16
GI_21361852-S	1623.857333
GI_21389474-S	3506.626
GI_21389524-S	2371.084667
GI_21389576-S	1044.058
GI_21536368-A	2018.158333
GI_21536420-A	886.773
GI_21536453-S	9164.500667
GI_21717806-S	2102.420333
GI_21735624-A	10372.77333
GI_21956644-S	5879.812667
GI_22027487-S	13885.146
GI_22095338-S	2747.196667
GI_22212932-A	6597.472333
GI_22538477-A	3694.129
GI_22547111-S	1868.983667
GI_22547122-S	1463.345667
GI_22547142-A	4210.679667
GI_23199988-S	4580.312
GI_23238206-S	3648.390667
GI_23510382-A	1829.106333
GI_23510426-A	2304.204667
GI_24041025-S	1595.725333
GI_24234714-S	22852.36
GI_24430189-S	9377.103
GI_24432041-S	2814.085667
GI_24497542-A	5455.223
GI_24497617-S	4509.628667
GI_24497622-S	3079.705667
GI_24797084-S	9015.635
GI_24797096-A	4554.176333
GI_25092600-S	12138.57667
GI_25777723-A	3367.974
GI_27262625-A	1958.363667
GI_27502380-A	8044.779
GI_27734806-S	4665.251333
GI_27735148-S	4493.716
GI_27764881-S	5549.314333
GI_27765097-A	1490.831
GI_27894345-A	13316.158
GI_28274700-S	5882.715667
GI_28373079-S	1377.792667
GI_28875783-S	1228.057
GI_28875796-S	5909.337
GI_29171733-S	6455.277667
GI_29550837-A	21602.06633
GI_29570779-S	7770.973333
GI_29789372-S	8828.684
GI_30023852-S	2912.457
GI_30089963-S	3660.181333
GI_30089965-S	18132.45633
GI_30795246-S	2459.764667
GI_31317227-S	6662.175
GI_31317248-A	861.916
GI_31542689-S	12307.023
GI_31542782-S	3552.436667
GI_31542866-S	7533.31
GI_31543061-S	898.9176667
GI_31543092-S	8521.712333
GI_31543141-S	2057.468667
GI_31543409-S	1936.913333
GI_31543629-S	1173.719667
GI_31742480-A	16427.34233
GI_32401423-S	7365.890333
GI_32483415-S	536.611
GI_32698699-S	3781.163333
GI_33469967-A	12171.76133
GI_33519445-A	9570.881
GI_33598925-S	12567.96533
GI_33620748-S	3981.638
GI_33695154-A	9959.099
GI_34147546-S	2043.922
GI_34147602-S	5222.549667
GI_34147623-S	25515.786
GI_34147678-S	5094.351333
GI_34147690-S	935.1913333
GI_34147722-S	2781.157
GI_34222118-S	555.4873333
GI_34222227-S	644.4323333
GI_34222261-S	15186.52467
GI_34222336-S	6632.858667
GI_34222364-S	4666.186
GI_34304351-S	8724.634333
GI_34328934-S	2870.141333
GI_34734061-A	12457.88367
GI_35038527-S	5400.101
GI_35038563-S	520.0456667
GI_37537703-A	5253.194333
GI_37577125-A	3333.185
GI_37655182-S	12245.96933
GI_37675281-S	4061.204
GI_37704380-S	24075.15
GI_38027922-S	2583.213
GI_38045935-S	472.3323333
GI_38157985-A	5243.962667
GI_38201689-S	4708.294333
GI_38202206-S	3541.924
GI_38202210-S	4290.202333
GI_38202220-A	633.9913333
GI_38257140-S	7555.114
GI_38327565-A	1327.679667
GI_38372939-S	34524.21933
GI_38454325-S	2006.655667
GI_38505179-I	960.3153333
GI_38569481-S	11286.02233
GI_38679896-S	2653.914667
GI_38679966-A	17964.541
GI_38788154-A	1629.181333
GI_38788307-S	2187.372667
GI_39653320-A	6328.856667
GI_39725673-S	5687.965
GI_39725694-S	633.0345
GI_39777596-A	7184.969333
GI_39812446-S	1105.146667
GI_40217807-S	9646.481333
GI_40217844-S	5718.030667
GI_40254430-S	1642.504667
GI_40254459-S	9824.288333
GI_40254817-S	6957.911333
GI_40254828-S	3654.215667
GI_40255128-S	2879.245667
GI_40255195-S	7444.401667
GI_40316938-A	4700.578667
GI_40317625-S	6977.315
GI_40354199-S	795.5666667
GI_40538797-S	8004.712667
GI_40548385-S	10230.321
GI_40805850-A	1465.383
GI_40805859-A	4076.299667
GI_40806204-S	2274.743667
GI_40807455-S	10115.65
GI_41146806-S	654.7263333
GI_41281370-S	14435.4175
GI_41281517-S	2616.267667
GI_41327737-I	7937.625
GI_41350200-S	6079.198333
GI_41393571-S	3894.335667
GI_41393592-S	1403.964667
GI_41872473-S	2085.890667
GI_41872499-A	4474.566667
GI_41872630-S	16415.99633
GI_42476152-S	2041.170667
GI_42476153-S	3911.911333
GI_42476163-S	2848.259333
GI_42476323-S	8422.150667
GI_42544124-A	4107.404
GI_42560249-A	2022.900333
GI_42714656-A	1611.997333
GI_42716292-S	9021.892
GI_42734437-S	6520.106667
GI_42740906-A	11631.74767
GI_42741654-S	2416.244667
GI_42794624-A	22129.08233
GI_44829053-S	698.0606667
GI_44890066-S	6989.239
GI_4502094-S	28836.054
GI_4502680-S	2245.378333
