Reporter Identifier	VALUE
GI_10938013-S	22187.50333
GI_33457353-S	3812.864333
GI_4507456-S	4963.321333
GI_5174574-S	10486.94833
GI_10092618-S	15601.43033
GI_10337586-S	463.6486667
GI_10834981-S	10310.91233
GI_10834983-S	1503.133
GI_10835001-S	10391.63867
GI_10835048-S	17535.253
GI_10835156-S	9849.867667
GI_10835158-S	6431.676333
GI_10835160-S	1771.428
GI_10835170-S	585.6676667
GI_10863872-S	2496.124333
GI_10863920-S	10973.22367
GI_10880127-S	5089.449667
GI_10938009-A	10108.641
GI_11038640-A	8312.281667
GI_11068002-S	9890.080333
GI_11321592-S	14039.42867
GI_11321596-S	3241.6
GI_11342665-S	8275.173667
GI_11496238-S	9270.294667
GI_11496880-S	6829.683333
GI_11496979-S	2700.022333
GI_11496989-S	10548.966
GI_11641410-A	2958.580333
GI_12408643-A	828.3466667
GI_12408650-S	6772.834667
GI_12408657-A	513.3863333
GI_12545405-A	4166.300667
GI_12669910-S	3787.523
GI_12669913-S	3060.457
GI_12669916-S	2885.095
GI_12719454-A	2248.301667
GI_13027797-S	5277.611
GI_13027798-S	1488.118
GI_13027803-S	861.849
GI_13027804-S	6709.603
GI_13112047-A	12209.16733
GI_13112049-A	6532.950667
GI_13128859-S	5379.974667
GI_13186246-A	8461.861333
GI_13186266-A	4934.659667
GI_13259500-A	8013.814667
GI_13259537-S	5250.701333
GI_13325053-S	628.1886667
GI_13325059-S	12755.35933
GI_13325062-S	5372.030333
GI_13376997-S	4993.208
GI_13386511-A	521.198
GI_13435352-A	995.6323333
GI_13518020-A	2038.343
GI_13518031-S	5481.278
GI_13518226-A	1583.326
GI_13540470-S	4564.519667
GI_14141149-S	15761.453
GI_14165449-A	3625.943667
GI_14574570-S	2847.744667
GI_14589887-S	14918.793
GI_14589947-S	9741.362333
GI_14591901-A	2055.438667
GI_14670387-A	4698.258
GI_14702166-A	3384.056
GI_14719826-S	7143.3375
GI_14790114-A	3901.211333
GI_14790185-A	3383.614667
GI_14916487-A	1697.569
GI_14916495-A	2474.691333
GI_15011921-S	3867.417667
GI_15011927-A	12086.60267
GI_15055544-A	500.6466667
GI_15055548-A	432.9786667
GI_15147344-S	6468.886333
GI_15147349-A	506.525
GI_15208655-A	10374.915
GI_15451776-A	6530.681
GI_15451785-A	2499.428667
GI_15451787-S	4113.778667
GI_15451788-S	8640.885667
GI_15451855-S	4875.471333
GI_15451897-S	2306.0445
GI_15451899-S	455.4196667
GI_15718711-A	7435.035
GI_15834616-S	2479.18
GI_16306531-A	4163.992667
GI_16507956-S	891.6993333
GI_16753217-S	10372.95767
GI_16905527-A	6833.274667
GI_16933566-S	8956.872
GI_16936521-S	858.5116667
GI_16936523-S	419.641
GI_16936529-A	4338.802333
GI_16936532-A	4659.261667
GI_16950653-S	1554.020333
GI_16950654-S	13245.775
GI_16950656-S	3263.033667
GI_16950657-S	5207.359
GI_16950658-S	5774.344333
GI_16950659-S	5450.644333
GI_17017983-S	5560.038
GI_17318560-A	1149.943333
GI_17402917-S	4557.980667
GI_17505196-S	1237.128333
GI_17738295-A	1035.343
GI_17738313-S	5830.709333
GI_17978496-A	10320.46267
GI_17978497-S	5944.663667
GI_17981693-A	3570.739667
GI_17981698-A	1634.079
GI_17981701-A	2516.444333
GI_18104968-A	2118.397333
GI_18641367-A	6830.440667
GI_18765712-S	5640.497667
GI_18765747-A	16096.55233
GI_18860850-A	6596.987
GI_18860895-A	12658.594
GI_18860897-S	4515.449
GI_19482173-S	5859.273667
GI_19528651-A	3025.008667
GI_19718775-S	3271.219
GI_19743818-A	20166.342
GI_19743853-A	11994.16167
GI_19913404-S	8281.893
