Reporter Identifier	VALUE
EDNRA-Yu-S	4601.291667
GI_10938013-S	13423.82533
GI_33457353-S	1723.132667
GI_4507456-S	3592.488667
GI_5174574-S	15527.09467
sarroybu-S	1929.828333
1557685_at-S	964.4853333
1560225_at-S	1042.133667
1561073_at-S	4446.110667
213310_at-S	2510.074
214174_s_at-S	719.943
214384_s_at-S	1539.264333
216584_at-S	2225.6425
225311_at-S	6701.828333
228178_s_at-S	723.171
228687_at-S	475.146
228798_x_at-S	945.908
229455_at-S	2459.953333
231181_at-S	689.747
231651_at-S	852.32
233424_at-S	583.7096667
235196_at-S	6792.315333
236338_at-S	3800.306333
236472_at-S	3348.192667
240093_x_at-S	1061.8045
240236_at-S	1245.407667
240543_at-S	2449.801667
241944_x_at-S	2098.931333
242763_at-S	660.756
243636_s_at-S	2723.405
244579_at-S	2820.244667
AA621488-Yu-S	2418.585
AF119310-S	567.9685
AFF4-Yu-S	7344.894667
AI015000-Yu-S	517.5843333
AI017592-Yu-S	425.869
AI288607-Yu-S	728.7016667
AI431618-Yu-S	9297.616667
AI767512-Yu-S	633.1043333
AI791860-S	11284.22267
AI821573-Yu-S	989.7443333
ANK3-Glinsky-S	5393.958
AW014022-S	1073.630333
AW572379-S	1974.106667
BE144297-S	697.505
BENE-Singh-S	3473.747
BUB1-Glinsky-S	978.341
BX096646-Yu-S	2899.893667
C2orf33-Yu-S	3319.892333
CCNB1-Glinsky-S	1489.79
CD4-Yu-S	2989.035667
CDS2-Glinsky-S	2919.634667
CHAF1A-Glinsky-S	4558.062
CHGA-Singh-S	1839.45
COL1A2-Singh-S	14569.10167
COMMD5-S	656.482
CV364590-S	413.968
DNAJB1-Yu-S	7527.946667
EDG7.a-S	5980.368333
ERG_SV-S	16850.31533
ETV4_X-S	732.0953333
FGFR2-Glinsky-S	3349.992333
FLJ12193-S	1264.649
FLJ36036-S	416.0476667
FOS-Glinsky-S	20929.42633
GBL-Yu-S	1996.402667
GBX2-Glinsky-S	397.0016667
GDEP-S	1764.886667
GI_10346134-S	3653.870333
GI_10518500-S	2021.853333
GI_10835012-S	668.5006667
GI_11056009-S	421.2966667
GI_11496986-S	9082.625
GI_11612673-A	6093.722333
GI_12232472-S	4563.880333
GI_12751492-S	1206.846667
GI_13124878-A	21653.61533
GI_13259521-A	6930.706667
GI_13376207-S	2588.606
GI_13376700-S	4905.427333
GI_13514821-A	6719.939667
GI_13569888-S	3253.771333
GI_13699817-S	1022.6455
GI_13876385-S	4148.307333
GI_13904863-S	1843.015333
GI_13994357-S	977.8423333
GI_14150117-S	7224.013333
GI_14249567-S	3294.499333
GI_14589853-A	10108.28433
GI_14589875-A	2807.367333
GI_14602458-S	16135.38867
GI_14916436-S	14716.37667
GI_15022798-S	2314.439
GI_15147331-S	5301.793667
GI_16554596-A	6349.785
GI_17158040-A	3417.908667
GI_17318577-S	3285.841
GI_17402908-A	1626.593
GI_17978511-A	4601.043667
GI_17981703-S	1210.292
GI_18034691-A	4325.471333
GI_18087810-S	1982.658667
GI_18087824-S	384.9823333
GI_18375500-A	10469.273
GI_18375636-A	3319.909
GI_18426896-A	20416.51933
GI_18490999-A	1071.035333
GI_18860908-S	871.9433333
GI_18860911-A	2694.891333
GI_19718752-S	2263.197333
GI_19743807-S	6116.54
GI_19743913-A	5307.309333
GI_19747284-S	7486.277
GI_19923214-S	6069.352
GI_19923273-A	2957.111333
GI_19923288-S	1299.884667
GI_19923318-S	1248.743
GI_19923351-S	16334.17567
GI_19923725-S	3144.693333
GI_20070229-S	2653.905667
GI_20070271-S	10591.78967
GI_20143931-S	832.9626667
GI_20149638-S	1151.075
GI_20302157-A	20838.775
GI_20357509-A	2222.042667
GI_20357526-S	12752.28933
GI_20357564-S	15217.16767
GI_20357590-S	2295.512
GI_21237801-S	10295.40233
GI_21264603-S	3387.96
GI_21314674-S	2926.424667
GI_21361681-S	15139.32767
GI_21361690-S	14171.708
GI_21361703-S	2943.681667
GI_21361830-S	4488.016
GI_21361852-S	2482.849
GI_21389474-S	4888.649333
GI_21389524-S	2208.481333
GI_21389576-S	1599.674667
GI_21536368-A	1391.813667
GI_21536420-A	724.5616667
GI_21536453-S	5960.912667
GI_21717806-S	1700.553667
GI_21735624-A	11464.69
GI_21956644-S	7156.464667
GI_22027487-S	13360.4575
GI_22095338-S	1477.799667
GI_22212932-A	4418.395
GI_22538477-A	2306.554333
GI_22547111-S	1336.822
GI_22547122-S	1376.197
GI_22547142-A	7144.057
GI_23199988-S	3378.257
GI_23238206-S	2594.825
GI_23510382-A	3419.735
GI_23510426-A	2858.924333
GI_24041025-S	2059.432333
GI_24234714-S	13600.25433
GI_24430189-S	5080.534333
GI_24432041-S	3498.850333
GI_24497542-A	2987.388333
GI_24497617-S	2940.203667
GI_24497622-S	5180.158
GI_24797084-S	9928.5
GI_24797096-A	1890.726
GI_25092600-S	11137.613
GI_25777723-A	2374.780333
GI_27262625-A	2908.512667
