Reporter Identifier	VALUE
EDNRA-Yu-S	6162.182
GI_10938013-S	17038.648
GI_33457353-S	1298.133333
GI_4507456-S	3898.45
GI_5174574-S	11994.168
sarroybu-S	1851.961667
1557685_at-S	971.8553333
1560225_at-S	873.7813333
1561073_at-S	6417.764
213310_at-S	2356.53
214174_s_at-S	536.474
214384_s_at-S	1822.191
216584_at-S	2708.549
225311_at-S	5723.023333
228178_s_at-S	677.236
228687_at-S	477.407
228798_x_at-S	664.453
229455_at-S	3217.995667
231181_at-S	683.062
231651_at-S	813.628
233424_at-S	537.8173333
235196_at-S	7014.330667
236338_at-S	7318.383
236472_at-S	4344.152
240093_x_at-S	1521.6515
240236_at-S	1162.772667
240543_at-S	2582.791667
241944_x_at-S	2368.635667
242763_at-S	698.4706667
243636_s_at-S	3321.517
244579_at-S	4407.503667
AA621488-Yu-S	2458.810667
AF119310-S	508.6565
AFF4-Yu-S	7563.257
AI015000-Yu-S	628.5766667
AI017592-Yu-S	394.0606667
AI288607-Yu-S	747.3326667
AI431618-Yu-S	10519.50067
AI767512-Yu-S	544.295
AI791860-S	9755.683333
AI821573-Yu-S	961.6036667
ANK3-Glinsky-S	6600.245667
AW014022-S	1367.603
AW572379-S	2957.59
BE144297-S	656.005
BENE-Singh-S	2793.916667
BUB1-Glinsky-S	765.5063333
BX096646-Yu-S	2510.342667
C2orf33-Yu-S	4036.483333
CCNB1-Glinsky-S	1194.015333
CD4-Yu-S	2644.419667
CDS2-Glinsky-S	2754.064333
CHAF1A-Glinsky-S	2925.460333
CHGA-Singh-S	6767.801
COL1A2-Singh-S	15322.24067
COMMD5-S	675.282
CV364590-S	433.5025
DNAJB1-Yu-S	6860.741
EDG7.a-S	6187.386667
ERG_SV-S	14159.21267
ETV4_X-S	645.8823333
FGFR2-Glinsky-S	3552.176333
FLJ12193-S	1166.488333
FLJ36036-S	413.0326667
FOS-Glinsky-S	26395.73767
GBL-Yu-S	1310.389333
GBX2-Glinsky-S	386.2463333
GDEP-S	2074.335
GI_10346134-S	3610.318333
GI_10518500-S	2619.527667
GI_10835012-S	1044.645
GI_11056009-S	412.449
GI_11496986-S	8768.919333
GI_11612673-A	6989.590667
GI_12232472-S	4279.173333
GI_12751492-S	1280.740667
GI_13124878-A	26264.45267
GI_13259521-A	6395.718333
GI_13376207-S	1830.852
GI_13376700-S	4136.228667
GI_13514821-A	6233.497333
GI_13569888-S	3796.498667
GI_13699817-S	932.5425
GI_13876385-S	1487.226333
GI_13904863-S	2033.149
GI_13994357-S	1130.582
GI_14150117-S	6861.273333
GI_14249567-S	3727.561
GI_14589853-A	7461.035
GI_14589875-A	2256.385667
GI_14602458-S	20935.75833
GI_14916436-S	10341.86967
GI_15022798-S	2926.125667
GI_15147331-S	3051.806333
GI_16554596-A	4922.038
GI_17158040-A	5349.826333
GI_17318577-S	4587.068
GI_17402908-A	1548.901
GI_17978511-A	4136.328333
GI_17981703-S	953.5673333
GI_18034691-A	4312.501667
GI_18087810-S	2304.854667
GI_18087824-S	404.598
GI_18375500-A	10212.98733
GI_18375636-A	2967.204333
GI_18426896-A	24885.51233
GI_18490999-A	1169.679333
GI_18860908-S	1115.712667
GI_18860911-A	2684.840667
GI_19718752-S	1906.712
GI_19743807-S	4476.550333
GI_19743913-A	5185.603333
GI_19747284-S	12521.532
GI_19923214-S	6715.130333
GI_19923273-A	2960.421
GI_19923288-S	1272.183667
GI_19923318-S	1475.201333
GI_19923351-S	17458.93667
GI_19923725-S	3338.25
GI_20070229-S	2814.937333
GI_20070271-S	8616.211333
GI_20143931-S	821.1683333
GI_20149638-S	2052.907
GI_20302157-A	21851.20333
GI_20357509-A	3196.731
GI_20357526-S	10047.58567
GI_20357564-S	14236.94767
GI_20357590-S	2714.549333
GI_21237801-S	12391.942
GI_21264603-S	2392.529
GI_21314674-S	2958.866333
GI_21361681-S	13956.87133
GI_21361690-S	4947.051333
GI_21361703-S	3395.105
GI_21361830-S	5308.359
GI_21361852-S	2130.169333
GI_21389474-S	6094.191
GI_21389524-S	1997.770333
GI_21389576-S	1372.011667
GI_21536368-A	1190.87
GI_21536420-A	642.5493333
GI_21536453-S	4781.685
GI_21717806-S	1330.165667
GI_21735624-A	12992.956
GI_21956644-S	6491.745333
GI_22027487-S	7363.977
GI_22095338-S	1826.011667
GI_22212932-A	4829.447667
GI_22538477-A	2320.898
GI_22547111-S	957.3623333
GI_22547122-S	1409.240333
GI_22547142-A	8327.688333
GI_23199988-S	8807.010667
GI_23238206-S	1731.233333
GI_23510382-A	3300.793333
GI_23510426-A	2974.644667
GI_24041025-S	1857.976667
GI_24234714-S	18050.26833
GI_24430189-S	8405.494667
GI_24432041-S	3661.378333
GI_24497542-A	2520.493333
GI_24497617-S	2781.723667
GI_24497622-S	6385.403333
GI_24797084-S	10897.163
GI_24797096-A	1696.068333
GI_25092600-S	7633.540333
GI_25777723-A	2600.275667
GI_27262625-A	2954.167333
GI_27502380-A	8118.96
