Reporter Identifier	VALUE
GI_10938013-S	20149.661
GI_33457353-S	3981.104667
GI_4507456-S	3090.106667
GI_5174574-S	9090.962
GI_10092618-S	16679.71267
GI_10337586-S	396.332
GI_10834981-S	15818.18733
GI_10834983-S	1747.547667
GI_10835001-S	18180.07167
GI_10835048-S	21375.09067
GI_10835156-S	6284.546667
GI_10835158-S	4940.014333
GI_10835160-S	1603.487
GI_10835170-S	452.1073333
GI_10863872-S	1001.687333
GI_10863920-S	9308.148333
GI_10880127-S	5177.506667
GI_10938009-A	10357.00533
GI_11038640-A	6205.568
GI_11068002-S	5515.471333
GI_11321592-S	14068.73167
GI_11321596-S	2804.684333
GI_11342665-S	9630.106333
GI_11496238-S	9626.712
GI_11496880-S	9387.878
GI_11496979-S	3243.207667
GI_11496989-S	9665.320667
GI_11641410-A	3424.237
GI_12408643-A	1818.009667
GI_12408650-S	8846.478
GI_12408657-A	717.154
GI_12545405-A	4723.862667
GI_12669910-S	3003.243
GI_12669913-S	2601.542333
GI_12669916-S	2771.57
GI_12719454-A	882.0176667
GI_13027797-S	5832.913333
GI_13027798-S	1393.539667
GI_13027803-S	741.9616667
GI_13027804-S	8295.999
GI_13112047-A	5144.100667
GI_13112049-A	3268.702333
GI_13128859-S	6510.290667
GI_13186246-A	6891.230667
GI_13186266-A	1549.487
GI_13259500-A	6020.253333
GI_13259537-S	5232.929
GI_13325053-S	518.4756667
GI_13325059-S	9796.773333
GI_13325062-S	4685.135333
GI_13376997-S	3454.676
GI_13386511-A	1782.340667
GI_13435352-A	824.6076667
GI_13518020-A	2898.695667
GI_13518031-S	4961.162333
GI_13518226-A	1480.761667
GI_13540470-S	4325.134667
GI_14141149-S	13558.988
GI_14165449-A	3876.894667
GI_14574570-S	1327.95
GI_14589887-S	15466.77433
GI_14589947-S	8630.500333
GI_14591901-A	1978.994
GI_14670387-A	3237.758
GI_14702166-A	4274.169
GI_14719826-S	15230.2195
GI_14790114-A	4190.18
GI_14790185-A	4965.545667
GI_14916487-A	1560.0655
GI_14916495-A	2161.562333
GI_15011921-S	4724.525
GI_15011927-A	12598.452
GI_15055544-A	886.9893333
GI_15055548-A	377.6673333
GI_15147344-S	6246.507667
GI_15147349-A	463.5383333
GI_15208655-A	15097.847
GI_15451776-A	6880.978333
GI_15451785-A	2338.125333
GI_15451787-S	4432.696
GI_15451788-S	12214.52967
GI_15451855-S	4441.612333
GI_15451897-S	1792.042
GI_15451899-S	402.9
GI_15718711-A	8208.145667
GI_15834616-S	2776.934333
GI_16306531-A	8082.975667
GI_16507956-S	1688.427667
GI_16753217-S	9893.898667
GI_16905527-A	9337.773333
GI_16933566-S	10547.53467
GI_16936521-S	917.0403333
GI_16936523-S	436.8336667
GI_16936529-A	4816.369333
GI_16936532-A	6360.495333
GI_16950653-S	2559.105667
GI_16950654-S	12337.47167
GI_16950656-S	4493.719333
GI_16950657-S	4372.722333
GI_16950658-S	8057.604667
GI_16950659-S	5559.332
GI_17017983-S	6746.173333
GI_17318560-A	1428.414667
GI_17402917-S	2683.050333
GI_17505196-S	1616.159333
GI_17738295-A	3161.929
GI_17738313-S	6007.452
GI_17978496-A	12453.01967
GI_17978497-S	8849.622
GI_17981693-A	5177.532333
GI_17981698-A	1429.946667
GI_17981701-A	1594.104333
GI_18104968-A	1683.856333
GI_18641367-A	8303.054667
GI_18765712-S	5150.311
GI_18765747-A	12193.95767
GI_18860850-A	7200.508667
GI_18860895-A	13277.49433
GI_18860897-S	5301.857333
GI_19482173-S	5371.766667
GI_19528651-A	4021.287
GI_19718775-S	3879.197667
GI_19743818-A	22596.95267
GI_19743853-A	16163.86933
GI_19913404-S	9372.921667
GI_19913405-S	5462.739333
GI_19923110-S	12623.75467
GI_19923111-S	4907.548
GI_19923154-S	1285.439667
GI_19923162-S	2333.21
GI_19923194-S	6730.647333
GI_19923222-S	6607.180333
GI_19923309-S	536.02
GI_19923366-S	10887.57767
GI_19924130-A	9795.611333
GI_19924134-A	1887.455
GI_19924136-S	1210.763333
GI_19924137-S	8762.808333
GI_19924164-S	733.4513333
GI_19924171-S	4527.445667
GI_19924298-S	6478.433
GI_20070134-S	1213.544333
GI_20070172-S	13019.80533
GI_20070217-S	9044.246667
GI_20127410-S	14018.876
GI_20127419-S	654.5476667
GI_20127459-S	4239.850333
GI_20127471-S	3572.489667
GI_20127489-S	7488.484
GI_20127497-S	1809.6465
GI_20143929-A	1623.110667
GI_20143951-A	5355.301667
GI_20149501-S	21011.449
GI_20336200-A	2176.344667
GI_20336230-A	2685.905333
GI_20336333-A	11062.67767
GI_20336471-S	12194.68733
GI_20357555-A	10432.45533
GI_20428651-S	1687.485667
GI_20986507-A	8296.234667
GI_20986513-A	5083.200333
GI_21040323-A	4707.235
GI_21071041-S	5556.044
GI_21071042-S	4925.684
GI_21071055-S	12281.73767
GI_21237762-S	22948.216
GI_21322251-S	9617.781
GI_21359903-S	5125.243667
GI_21361085-S	1665.803
GI_21361115-S	9157.600333
GI_21361192-S	15400.189
GI_21361206-S	5191.295333
GI_21361291-S	11350.07333
GI_21361305-S	1254.415667
GI_21361613-S	10411.18133
GI_21450843-A	1504.259
GI_21464104-S	9321.336333
GI_21464121-A	11130.909
GI_21536300-A	7948.513333
GI_21536313-A	3958.237333
GI_21536329-S	6671.669667
GI_21536431-S	8553.404
GI_21536467-A	6208.859667
GI_21614497-S	4852.056333
GI_21614498-S	13333.146
GI_21614509-A	4450.930333
GI_21618337-A	10602.10933
GI_21618343-S	4674.851333
GI_21626462-S	6196.683667
GI_22027615-A	2716.341
GI_22027623-A	6210.339333
GI_22035597-S	3560.896333
GI_22035683-S	1068.769667
GI_22202618-A	7249.667
GI_22538485-S	2457.949667
GI_22547118-A	4639.049
GI_23110949-S	14066.90533
GI_23199992-S	4158.550333
GI_23308726-S	4957.101
GI_23312365-S	2150.650333
GI_23312370-A	4599.713667
GI_23312372-S	10864.583
GI_23510363-A	2534.583333
GI_23510430-A	4189.514
GI_23510439-S	5674.7145
GI_24041034-S	4946.989667
GI_24119162-S	1611.194
GI_24234689-A	7044.287333
GI_24430217-S	813.7333333
GI_24430218-S	867.2883333
GI_24475626-S	3611.827667
GI_24475887-S	4125.741
GI_24497437-S	865.672
GI_24497558-A	10853.04567
GI_25121959-S	7145.383
GI_25952110-S	1144.62
GI_26051238-S	2404.598667
GI_26787977-S	587.3406667
GI_27262658-S	11888.25467
GI_27437029-S	545.1483333
GI_27437044-A	5498.248667
GI_27437048-A	745.1735
GI_27477091-A	3864.717667
GI_27545325-S	6165.035
GI_27597077-S	1539.265667
GI_27883841-S	6550.6145
GI_27886565-A	9383.553667
GI_27886592-A	6598.226333
GI_27886606-A	6218.988333
GI_27886643-A	1063.727333
GI_27894305-S	2020.117333
GI_27894318-A	1701.373
GI_27894329-S	326.554
GI_27894367-S	4044.108
GI_27894369-S	1915.883
GI_28178860-S	561.5633333
GI_28178862-S	1277.453667
GI_28329415-A	4835.995333
