Reporter Identifier	VALUE
GI_10938013-S	27905.35733
GI_33457353-S	4045.351667
GI_4507456-S	4867.405333
GI_5174574-S	7474.387667
GI_10092618-S	18458.961
GI_10337586-S	433.467
GI_10834981-S	11609.83867
GI_10834983-S	2096.434333
GI_10835001-S	17124.22567
GI_10835048-S	21961.652
GI_10835156-S	11257.58467
GI_10835158-S	6967.723667
GI_10835160-S	1493.441
GI_10835170-S	610.479
GI_10863872-S	2236.297
GI_10863920-S	10548.257
GI_10880127-S	6028.876333
GI_10938009-A	8421.565
GI_11038640-A	8975.227667
GI_11068002-S	8697.449667
GI_11321592-S	15770.48633
GI_11321596-S	3910.359333
GI_11342665-S	10518.28333
GI_11496238-S	8688.186
GI_11496880-S	9359.769667
GI_11496979-S	2269.458667
GI_11496989-S	9636.487333
GI_11641410-A	3715.65
GI_12408643-A	1157.479333
GI_12408650-S	9667.563667
GI_12408657-A	700.83
GI_12545405-A	3414.586333
GI_12669910-S	3308.171667
GI_12669913-S	2951.980667
GI_12669916-S	3847.2855
GI_12719454-A	1945.022333
GI_13027797-S	5232.135333
GI_13027798-S	1645.864333
GI_13027803-S	728.5156667
GI_13027804-S	6361.055
GI_13112047-A	13431.34133
GI_13112049-A	3650.949
GI_13128859-S	6514.987
GI_13186246-A	6663.919333
GI_13186266-A	2867.056667
GI_13259500-A	6166.600333
GI_13259537-S	5084.400333
GI_13325053-S	617.4883333
GI_13325059-S	14980.91467
GI_13325062-S	4414.888
GI_13376997-S	4649.311333
GI_13386511-A	1122.691333
GI_13435352-A	1037.953
GI_13518020-A	2793.811667
GI_13518031-S	5446.35
GI_13518226-A	2068.566333
GI_13540470-S	3908.314
GI_14141149-S	10676.4675
GI_14165449-A	5642.205
GI_14574570-S	1989.274333
GI_14589887-S	12787.559
GI_14589947-S	8757.905333
GI_14591901-A	1367.279
GI_14670387-A	4182.804
GI_14702166-A	9100.517
GI_14719826-S	15335.1895
GI_14790114-A	3879.054667
GI_14790185-A	4400.377
GI_14916487-A	1231.3925
GI_14916495-A	2014.695
GI_15011921-S	4898.134667
GI_15011927-A	11527.501
GI_15055544-A	1386.671
GI_15055548-A	425.812
GI_15147344-S	5577.111
GI_15147349-A	465.3576667
GI_15208655-A	9875.589333
GI_15451776-A	7024.241333
GI_15451785-A	3169.815333
GI_15451787-S	2946.506333
GI_15451788-S	9364.885
GI_15451855-S	6127.111667
GI_15451897-S	1787.1215
GI_15451899-S	464.7333333
GI_15718711-A	5101.85
GI_15834616-S	2830.01
GI_16306531-A	5912.679333
GI_16507956-S	1677.072667
GI_16753217-S	8972.867333
GI_16905527-A	7153.881
GI_16933566-S	11047.30367
GI_16936521-S	837.497
GI_16936523-S	419.6366667
GI_16936529-A	5156.244
GI_16936532-A	7004.599667
GI_16950653-S	1555.451333
GI_16950654-S	15581.73333
GI_16950656-S	4460.656667
GI_16950657-S	6869.735
GI_16950658-S	3752.474
GI_16950659-S	7370.313667
GI_17017983-S	7626.514667
GI_17318560-A	612.122
GI_17402917-S	1818.831333
GI_17505196-S	744.4416667
GI_17738295-A	2949.883333
GI_17738313-S	6069.528333
GI_17978496-A	14100.07167
GI_17978497-S	6716.191667
GI_17981693-A	4749.111667
GI_17981698-A	1909.56
GI_17981701-A	1877.574333
GI_18104968-A	2735.160333
GI_18641367-A	8379.658333
GI_18765712-S	4692.592667
GI_18765747-A	17417.17067
GI_18860850-A	5637.869333
GI_18860895-A	12737.35367
GI_18860897-S	6314.857667
GI_19482173-S	4615.865667
GI_19528651-A	2803.100333
GI_19718775-S	3010.125667
GI_19743818-A	23311.18133
GI_19743853-A	13758.72167
GI_19913404-S	5587.968667
GI_19913405-S	3033.709
GI_19923110-S	9587.483667
GI_19923111-S	9507.030667
GI_19923154-S	1299.018333
GI_19923162-S	2101.502333
GI_19923194-S	4826.213
GI_19923222-S	5257.784667
GI_19923309-S	524.642
GI_19923366-S	10779.97167
GI_19924130-A	6069.974667
GI_19924134-A	1451.563333
GI_19924136-S	791.5286667
GI_19924137-S	10764.638
