Reporter Identifier	VALUE
GI_10938013-S	19812.76233
GI_33457353-S	4245.548333
GI_4507456-S	5485.613667
GI_5174574-S	10789.658
GI_10092618-S	15789.27467
GI_10337586-S	410.7003333
GI_10834981-S	9890.373333
GI_10834983-S	4433.944
GI_10835001-S	14924.722
GI_10835048-S	19311.13367
GI_10835156-S	5788.807
GI_10835158-S	8237.883
GI_10835160-S	1828.126667
GI_10835170-S	626.5983333
GI_10863872-S	2372.922667
GI_10863920-S	11603.928
GI_10880127-S	5511.842667
GI_10938009-A	10154.64333
GI_11038640-A	7667.638667
GI_11068002-S	13014.91467
GI_11321592-S	10173.415
GI_11321596-S	4439.714333
GI_11342665-S	9104.894667
GI_11496238-S	10229.068
GI_11496880-S	8375.149667
GI_11496979-S	2679.832
GI_11496989-S	10909.25733
GI_11641410-A	3005.024
GI_12408643-A	1571.443
GI_12408650-S	10875.89367
GI_12408657-A	686.768
GI_12545405-A	4176.596667
GI_12669910-S	2627.439667
GI_12669913-S	3357.760333
GI_12669916-S	2852.8125
GI_12719454-A	987.4033333
GI_13027797-S	5423.143
GI_13027798-S	1506.571333
GI_13027803-S	764.549
GI_13027804-S	3921.188667
GI_13112047-A	9139.643333
GI_13112049-A	4133.097333
GI_13128859-S	8171.729667
GI_13186246-A	6305.957333
GI_13186266-A	1713.726333
GI_13259500-A	5779.545
GI_13259537-S	5331.954667
GI_13325053-S	1739.290333
GI_13325059-S	8877.948333
GI_13325062-S	3955.89
GI_13376997-S	4196.489333
GI_13386511-A	1055.055667
GI_13435352-A	1125.953333
GI_13518020-A	1776.810667
GI_13518031-S	4835.023333
GI_13518226-A	1743.725667
GI_13540470-S	3788.216333
GI_14141149-S	14507.8415
GI_14165449-A	2692.05
GI_14574570-S	2444.505333
GI_14589887-S	14422.664
GI_14589947-S	10550.38567
GI_14591901-A	1752.051667
GI_14670387-A	4129.694
GI_14702166-A	4968.518
GI_14719826-S	19108.0325
GI_14790114-A	2886.266333
GI_14790185-A	4630.912667
GI_14916487-A	1432.304
GI_14916495-A	1040.420667
GI_15011921-S	4396.84
GI_15011927-A	11742.72233
GI_15055544-A	804.8203333
GI_15055548-A	421.433
GI_15147344-S	5094.401333
GI_15147349-A	499.713
GI_15208655-A	12673.11533
GI_15451776-A	5777.917667
