Reporter Identifier	VALUE
GI_10938013-S	24909.27467
GI_33457353-S	3931.621333
GI_4507456-S	5131.080667
GI_5174574-S	7601.102333
GI_10092618-S	20955.31533
GI_10337586-S	450.0706667
GI_10834981-S	13536.15867
GI_10834983-S	3443.558
GI_10835001-S	20565.553
GI_10835048-S	16965.46067
GI_10835156-S	7828.893667
GI_10835158-S	7109.341667
GI_10835160-S	1459.237
GI_10835170-S	1004.577333
GI_10863872-S	1890.143667
GI_10863920-S	9259.288667
GI_10880127-S	5897.416667
GI_10938009-A	10172.94
GI_11038640-A	7713.423
GI_11068002-S	9084.816667
GI_11321592-S	6958.828
GI_11321596-S	3029.913
GI_11342665-S	10194.297
GI_11496238-S	7725.845667
GI_11496880-S	9357.570333
GI_11496979-S	2371.447
GI_11496989-S	10124.16
GI_11641410-A	2528.996333
GI_12408643-A	1541.051333
GI_12408650-S	11669.965
GI_12408657-A	639.3136667
GI_12545405-A	4144.724
GI_12669910-S	1914.272333
GI_12669913-S	2802.044
GI_12669916-S	3472.1545
GI_12719454-A	1717.298333
GI_13027797-S	6123.583667
GI_13027798-S	1351.338333
GI_13027803-S	703.301
GI_13027804-S	6705.951667
GI_13112047-A	11054.78833
GI_13112049-A	3660.168
GI_13128859-S	8178.721667
GI_13186246-A	6629.837667
GI_13186266-A	2317.941
GI_13259500-A	6343.573333
GI_13259537-S	5130.674667
GI_13325053-S	628.804
GI_13325059-S	12622.65767
GI_13325062-S	5403.163
GI_13376997-S	2815.568333
GI_13386511-A	1322.786667
GI_13435352-A	1446.467333
GI_13518020-A	1831.52
GI_13518031-S	5449.027333
GI_13518226-A	1371.103667
GI_13540470-S	4538.232667
GI_14141149-S	14943.7385
GI_14165449-A	3641.954667
GI_14574570-S	2294.934333
GI_14589887-S	17245.06533
GI_14589947-S	9962.795667
GI_14591901-A	2210.047333
GI_14670387-A	3180.289
GI_14702166-A	3129.814667
GI_14719826-S	13592.7345
GI_14790114-A	3638.353333
GI_14790185-A	4548.329333
GI_14916487-A	1198.917
GI_14916495-A	1932.036333
GI_15011921-S	4850.967667
GI_15011927-A	10311.68967
GI_15055544-A	954.2816667
GI_15055548-A	431.9683333
GI_15147344-S	5859.429
GI_15147349-A	488.0886667
GI_15208655-A	6848.141
GI_15451776-A	6519.303333
GI_15451785-A	2772.792667
GI_15451787-S	4412.621
GI_15451788-S	12298.405
GI_15451855-S	5234.912
GI_15451897-S	2276.08
GI_15451899-S	454.696
GI_15718711-A	7136.781333
GI_15834616-S	2077.145333
GI_16306531-A	5547.117667
GI_16507956-S	1065.876333
GI_16753217-S	9211.064
GI_16905527-A	10461.94733
GI_16933566-S	10574.65933
GI_16936521-S	730.2963333
GI_16936523-S	548.1506667
GI_16936529-A	3740.745667
GI_16936532-A	5695.998667
GI_16950653-S	1656.853
GI_16950654-S	12040.07467
GI_16950656-S	3609.573
