Reporter Identifier	VALUE
EDNRA-Yu-S	4501.454333
GI_10938013-S	19277.78367
GI_33457353-S	1754.086667
GI_4507456-S	4956.611
GI_5174574-S	14958.42167
sarroybu-S	1760.476667
1557685_at-S	746.7826667
1560225_at-S	895.982
1561073_at-S	6270.691333
213310_at-S	2344.428667
214174_s_at-S	654.567
214384_s_at-S	1822.824333
216584_at-S	3869.1475
225311_at-S	5397.133333
228178_s_at-S	835.12
228687_at-S	641.954
228798_x_at-S	1129.5335
229455_at-S	4637.272333
231181_at-S	924.69
231651_at-S	752.97
233424_at-S	552.0653333
235196_at-S	6634.691667
236338_at-S	5857.971667
236472_at-S	4385.648
240093_x_at-S	1281.5565
240236_at-S	992.1126667
240543_at-S	3511.651
241944_x_at-S	3063.591667
242763_at-S	725.885
243636_s_at-S	3432.571667
244579_at-S	3087.431667
AA621488-Yu-S	3290.650333
AF119310-S	543.473
AFF4-Yu-S	6944.103333
AI015000-Yu-S	624.491
AI017592-Yu-S	402.4243333
AI288607-Yu-S	854.284
AI431618-Yu-S	9794.324
AI767512-Yu-S	763.3853333
AI791860-S	4070.353333
AI821573-Yu-S	688.8713333
ANK3-Glinsky-S	7121.214
AW014022-S	1254.153333
AW572379-S	2335.490333
BE144297-S	768.1083333
BENE-Singh-S	4004.649333
BUB1-Glinsky-S	1035.881333
BX096646-Yu-S	3139.071667
C2orf33-Yu-S	3792.980667
CCNB1-Glinsky-S	1016.587333
CD4-Yu-S	3891.512333
CDS2-Glinsky-S	2565.104
CHAF1A-Glinsky-S	4326.647333
CHGA-Singh-S	2197.545333
COL1A2-Singh-S	14394.44233
COMMD5-S	1225.937
CV364590-S	463.874
DNAJB1-Yu-S	10396.04667
EDG7.a-S	9366.225333
ERG_SV-S	2452.431
ETV4_X-S	827.203
FGFR2-Glinsky-S	3392.751667
FLJ12193-S	1256.968667
FLJ36036-S	485.5123333
FOS-Glinsky-S	31397.76767
GBL-Yu-S	1872.039
GBX2-Glinsky-S	388.1343333
GDEP-S	6209.457
GI_10346134-S	2811.657
GI_10518500-S	1232.827667
GI_10835012-S	942.8923333
GI_11056009-S	405.5583333
GI_11496986-S	4432.375667
GI_11612673-A	7701.285
GI_12232472-S	5033.211333
GI_12751492-S	1716.656
GI_13124878-A	22456.13267
GI_13259521-A	6520.096
GI_13376207-S	2925.185
GI_13376700-S	5474.267333
GI_13514821-A	5995.638
GI_13569888-S	3701.136333
GI_13699817-S	1067.823
GI_13876385-S	1976.740667
GI_13904863-S	2070.191333
GI_13994357-S	1265.071
GI_14150117-S	7138.009
GI_14249567-S	3596.790667
GI_14589853-A	10227.80433
GI_14589875-A	3294.074333
GI_14602458-S	21466.906
GI_14916436-S	17692.95767
GI_15022798-S	2584.567667
GI_15147331-S	4825.966
GI_16554596-A	8423.480333
GI_17158040-A	3314.273
GI_17318577-S	6239.272667
GI_17402908-A	3292.491
GI_17978511-A	5347.954333
GI_17981703-S	1148.093667
GI_18034691-A	2801.993667
GI_18087810-S	2247.167333
GI_18087824-S	435.262
GI_18375500-A	9019.645333
GI_18375636-A	2844.530333
GI_18426896-A	25408.354
GI_18490999-A	1467.98
