Reporter Identifier	VALUE
GI_10938013-S	23452.90167
GI_33457353-S	3459.515333
GI_4507456-S	4692.142
GI_5174574-S	7781.350667
GI_10092618-S	17356.91533
GI_10337586-S	417.5463333
GI_10834981-S	13347.684
GI_10834983-S	5294.508
GI_10835001-S	14559.88367
GI_10835048-S	18807.90467
GI_10835156-S	7514.005333
GI_10835158-S	3819.952
GI_10835160-S	2770.519667
GI_10835170-S	622.569
GI_10863872-S	2437.559
GI_10863920-S	8033.679333
GI_10880127-S	5515.573333
GI_10938009-A	7852.408333
GI_11038640-A	7380.851
GI_11068002-S	11386.97967
GI_11321592-S	12870.048
GI_11321596-S	3925.706
GI_11342665-S	12477.53133
GI_11496238-S	10050.22033
GI_11496880-S	9073.302333
GI_11496979-S	1681.232
GI_11496989-S	9125.163
GI_11641410-A	3033.281333
GI_12408643-A	1265.452667
GI_12408650-S	10193.64867
GI_12408657-A	572.614
GI_12545405-A	4186.308667
GI_12669910-S	2034.332333
GI_12669913-S	2111.446
GI_12669916-S	2301.471
GI_12719454-A	1806.678
GI_13027797-S	6183.73
GI_13027798-S	1738.823333
GI_13027803-S	912.9153333
GI_13027804-S	9786.168
GI_13112047-A	9924.333333
GI_13112049-A	3381.162667
GI_13128859-S	6934.326667
GI_13186246-A	8278.563
GI_13186266-A	3101.055
GI_13259500-A	5230.463667
GI_13259537-S	5349.353
GI_13325053-S	643.9326667
GI_13325059-S	14534.587
GI_13325062-S	4060.621333
GI_13376997-S	4265.625667
GI_13386511-A	1449.903667
GI_13435352-A	1844.578667
GI_13518020-A	2367.250667
GI_13518031-S	5637.668
GI_13518226-A	1660.646
GI_13540470-S	3677.133333
GI_14141149-S	11186.726
GI_14165449-A	3496.328667
GI_14574570-S	2274.584
GI_14589887-S	11736.44867
GI_14589947-S	9377.057667
GI_14591901-A	1679.971
GI_14670387-A	3627.637667
GI_14702166-A	5203.444667
GI_14719826-S	16477.806
GI_14790114-A	3052.892333
GI_14790185-A	3480.984333
GI_14916487-A	1469.624
GI_14916495-A	1812.67
GI_15011921-S	5105.755333
GI_15011927-A	11800.30133
GI_15055544-A	1068.377667
GI_15055548-A	398.3376667
GI_15147344-S	6272.017
GI_15147349-A	425.824
GI_15208655-A	11243.30467
GI_15451776-A	5805.729333
GI_15451785-A	2588.324333
GI_15451787-S	3233.178667
GI_15451788-S	10473.64233
GI_15451855-S	6714.802667
GI_15451897-S	1791.7905
GI_15451899-S	433.5126667
GI_15718711-A	4736.922667
GI_15834616-S	2010.506333
GI_16306531-A	4826.096
GI_16507956-S	1377.321333
GI_16753217-S	8265.66
GI_16905527-A	8054.235333
GI_16933566-S	8420.699333
GI_16936521-S	420.3776667
GI_16936523-S	559.8136667
GI_16936529-A	4329.876667
GI_16936532-A	6061.306
GI_16950653-S	1455.409667
GI_16950654-S	12951.112
GI_16950656-S	3073.68
GI_16950657-S	5070.799667
GI_16950658-S	4007.222667
GI_16950659-S	6053.467667
GI_17017983-S	7231.101
GI_17318560-A	1052.587
GI_17402917-S	2336.432
GI_17505196-S	765.8993333
GI_17738295-A	3000.382
GI_17738313-S	7628.493333
GI_17978496-A	16525.48933
GI_17978497-S	9266.769333
GI_17981693-A	2503.461333
GI_17981698-A	1904.949667
GI_17981701-A	2404.977
GI_18104968-A	1951.532
GI_18641367-A	7293.094667
GI_18765712-S	6440.344667
GI_18765747-A	15774.976
GI_18860850-A	5296.969
GI_18860895-A	11158.817
GI_18860897-S	6491.415333
GI_19482173-S	5645.143
GI_19528651-A	2716.626667
GI_19718775-S	3019.099
GI_19743818-A	21326.526
GI_19743853-A	16569.87333
GI_19913404-S	8009.581333
GI_19913405-S	2883.006667
GI_19923110-S	10600.06
GI_19923111-S	7424.485333
GI_19923154-S	1129.966333
GI_19923162-S	2563.26
GI_19923194-S	6303.081333
GI_19923222-S	7788.505667
GI_19923309-S	511.3133333
