Reporter Identifier	VALUE
EDNRA-Yu-S	3559.854
GI_10938013-S	14928.715
GI_33457353-S	1766.346333
GI_4507456-S	4355.846
GI_5174574-S	14645.52333
sarroybu-S	1355.277
1557685_at-S	693.7383333
1560225_at-S	729.8186667
1561073_at-S	5098.221
213310_at-S	1752.610333
214174_s_at-S	566.306
214384_s_at-S	1662.093667
216584_at-S	2962.067
225311_at-S	3977.170667
228178_s_at-S	718.521
228687_at-S	491.565
228798_x_at-S	697.735
229455_at-S	3571.339
231181_at-S	718.018
231651_at-S	744.6136667
233424_at-S	566.134
235196_at-S	5578.198
236338_at-S	6244.005667
236472_at-S	3910.060667
240093_x_at-S	844.0715
240236_at-S	746.4816667
240543_at-S	2415.949
241944_x_at-S	2515.680333
242763_at-S	684.8563333
243636_s_at-S	3052.313
244579_at-S	2887.604667
AA621488-Yu-S	2396.321333
AF119310-S	511.5455
AFF4-Yu-S	9285.456333
AI015000-Yu-S	617.433
AI017592-Yu-S	416.002
AI288607-Yu-S	771.89
AI431618-Yu-S	8761.646667
AI767512-Yu-S	664.681
AI791860-S	8533.935667
AI821573-Yu-S	520.1256667
ANK3-Glinsky-S	7680.307667
AW014022-S	3231.881333
AW572379-S	1719.550333
BE144297-S	636.1903333
BENE-Singh-S	5071.864333
BUB1-Glinsky-S	1066.625
BX096646-Yu-S	2258.865
C2orf33-Yu-S	3080.157
CCNB1-Glinsky-S	877.1213333
CD4-Yu-S	2346.953
CDS2-Glinsky-S	2763.139333
CHAF1A-Glinsky-S	4171.636
CHGA-Singh-S	1696.143667
COL1A2-Singh-S	12846.892
COMMD5-S	831.216
CV364590-S	415.966
DNAJB1-Yu-S	7177.337
EDG7.a-S	3346.738
ERG_SV-S	1572.665667
ETV4_X-S	532.5933333
FGFR2-Glinsky-S	3661.253667
FLJ12193-S	1170.583
FLJ36036-S	454.935
FOS-Glinsky-S	24498.543
GBL-Yu-S	1884.113333
GBX2-Glinsky-S	396.672
GDEP-S	9489.523
GI_10346134-S	3584.389
GI_10518500-S	1715.401667
GI_10835012-S	489.3496667
GI_11056009-S	419.911
GI_11496986-S	9783.482
GI_11612673-A	10864.53733
GI_12232472-S	4399.848667
GI_12751492-S	1276.851667
GI_13124878-A	24266.588
GI_13259521-A	5850.207667
GI_13376207-S	2200.330333
GI_13376700-S	5449.684
GI_13514821-A	5487.204
GI_13569888-S	3845.037
GI_13699817-S	1063.387
GI_13876385-S	1490.176
GI_13904863-S	2728.533667
GI_13994357-S	1351.186333
GI_14150117-S	6498.859333
GI_14249567-S	3430.270333
GI_14589853-A	6594.258667
GI_14589875-A	3216.107333
GI_14602458-S	19875.98833
GI_14916436-S	17880.96467
GI_15022798-S	2817.779
GI_15147331-S	6454.035667
GI_16554596-A	5302.082333
GI_17158040-A	2857.837667
GI_17318577-S	5714.484667
GI_17402908-A	2278.994667
GI_17978511-A	4502.956
GI_17981703-S	1036.423667
GI_18034691-A	3390.348333
GI_18087810-S	2026.054
GI_18087824-S	416.052
GI_18375500-A	7980.673
GI_18375636-A	2125.087333
GI_18426896-A	24900.833
GI_18490999-A	1292.374333
GI_18860908-S	1778.864333
GI_18860911-A	3520.825667
GI_19718752-S	2152.296667
GI_19743807-S	10006.63567
GI_19743913-A	7079.417667
GI_19747284-S	7751.445667
GI_19923214-S	5982.296333
GI_19923273-A	4826.8
GI_19923288-S	1154.665
GI_19923318-S	1472.566333
GI_19923351-S	15152.297
GI_19923725-S	5199.098
GI_20070229-S	2508.402333
GI_20070271-S	11097.359
GI_20143931-S	6956.606667
GI_20149638-S	1255.014333
GI_20302157-A	26187.891
GI_20357509-A	2440.611
GI_20357526-S	9926.337
GI_20357564-S	14693.04133
GI_20357590-S	2514.695667
GI_21237801-S	10651.17167
GI_21264603-S	1735.965
GI_21314674-S	3207.569667
GI_21361681-S	15473.517
GI_21361690-S	17076.19467
GI_21361703-S	2489.225333
GI_21361830-S	4898.737667
GI_21361852-S	2633.271667
GI_21389474-S	4561.599
GI_21389524-S	2081.755667
GI_21389576-S	1677.800333
GI_21536368-A	1439.446
GI_21536420-A	848.119
GI_21536453-S	6032.794
GI_21717806-S	1314.307333
GI_21735624-A	11029.512
GI_21956644-S	8120.102
GI_22027487-S	11711.699
GI_22095338-S	1570.561333
GI_22212932-A	5484.687
GI_22538477-A	3026.383
GI_22547111-S	1230.004667
GI_22547122-S	1196.669
GI_22547142-A	7652.488333
GI_23199988-S	4586.656333
GI_23238206-S	1601.073667
GI_23510382-A	3414.865667
GI_23510426-A	2338.439
GI_24041025-S	1685.243333
GI_24234714-S	22244.37833
GI_24430189-S	10329.46233
GI_24432041-S	3209.547
GI_24497542-A	3996.243333
GI_24497617-S	3611.035333
GI_24497622-S	5200.102333
GI_24797084-S	10617.35133
GI_24797096-A	2377.413333
GI_25092600-S	10061.71967
GI_25777723-A	2147.138333
GI_27262625-A	2056.247
GI_27502380-A	7619.163333
GI_27734806-S	5045.164667
GI_27735148-S	2845.024
GI_27764881-S	3586.304667
GI_27765097-A	2162.764667
GI_27894345-A	15118.229
GI_28274700-S	5725.124333
GI_28373079-S	2046.462667
GI_28875783-S	586.024
GI_28875796-S	4625.810667
GI_29171733-S	4241.920667
GI_29550837-A	20430.93133
GI_29570779-S	6014.263667
GI_29789372-S	7879.305667
GI_30023852-S	3542.389
GI_30089963-S	1275.018
GI_30089965-S	5680.220333
GI_30795246-S	2437.518667
GI_31317227-S	3477.804667
GI_31317248-A	780.309
GI_31542689-S	5138.727
GI_31542782-S	2694.524333
GI_31542866-S	6776.146333
GI_31543061-S	1974.503333
GI_31543092-S	7448.628333
GI_31543141-S	822.3613333
GI_31543409-S	3198.263667
GI_31543629-S	1735.783
GI_31742480-A	14278.63033
GI_32401423-S	6205.379667
GI_32483415-S	1849.1835
GI_32698699-S	3737.028
GI_33469967-A	6503.463
GI_33519445-A	7730.943
GI_33598925-S	11773.46933
GI_33620748-S	3467.989
GI_33695154-A	4139.894333
GI_34147546-S	1308.328333
GI_34147602-S	3571.515333
GI_34147623-S	11759.443
GI_34147678-S	4049.441
GI_34147690-S	815.7923333
GI_34147722-S	1438.599667
GI_34222118-S	1070.831667
GI_34222227-S	1214.978
GI_34222261-S	13055.92933
GI_34222336-S	5142.876667
GI_34222364-S	6213.389333
GI_34304351-S	11734.34867
GI_34328934-S	4416.733333
GI_34734061-A	8754.151333
GI_35038527-S	3860.936667
GI_35038563-S	1948.202667
GI_37537703-A	4117.274333
GI_37577125-A	1954.835333
GI_37655182-S	18404.251
GI_37675281-S	2306.111667
GI_37704380-S	26275.40933
GI_38027922-S	2970.734
GI_38045935-S	1027.773333
GI_38157985-A	2696.444
GI_38201689-S	2222.688667
GI_38202206-S	2753.092667
GI_38202210-S	4013.854
GI_38202220-A	1775.914333
GI_38257140-S	4096.631667
GI_38327565-A	1274.510667
GI_38372939-S	25529.029
GI_38454325-S	3478.825667
GI_38505179-I	1351.488
GI_38569481-S	14470.896
GI_38679896-S	2464.548
GI_38679966-A	14178.85833
GI_38788154-A	592.7946667
GI_38788307-S	2821.584333
GI_39653320-A	7807.077
GI_39725673-S	4829.602667
GI_39725694-S	2289.577
GI_39777596-A	3724.272333
GI_39812446-S	3025.402667
GI_40217807-S	11250.29633
GI_40217844-S	6633.111
GI_40254430-S	873.7296667
GI_40254459-S	8127.930667
GI_40254817-S	5308.221333
GI_40254828-S	3716.245667
GI_40255128-S	5447.181333
GI_40255195-S	3487.792333
GI_40316938-A	5170.908
GI_40317625-S	4779.423667
GI_40354199-S	801.2263333
GI_40538797-S	7926.688
GI_40548385-S	6333.255667
GI_40805850-A	1161.58
GI_40805859-A	2491.139
GI_40806204-S	2913.696
GI_40807455-S	8170.944333
GI_41146806-S	893.6986667
GI_41281370-S	10164.5015
GI_41281517-S	4937.451667
GI_41327737-I	9875.568667
GI_41350200-S	2111.966667
GI_41393571-S	5153.833667
GI_41393592-S	1890.378333
GI_41872473-S	2970.830333
GI_41872499-A	2891.419333
GI_41872630-S	12275.458
GI_42476152-S	7596.903333
GI_42476153-S	5015.001667
GI_42476163-S	3215.356
GI_42476323-S	7703.943
GI_42544124-A	4523.6065
GI_42560249-A	1226.643667
GI_42714656-A	1432.075667
GI_42716292-S	6085.444333
GI_42734437-S	5128.345333
GI_42740906-A	11619.39367
GI_42741654-S	1738.052667
GI_42794624-A	13943.00833
GI_44829053-S	2768.034
GI_44890066-S	6299.77
GI_4502094-S	6929.394333
GI_4502680-S	2449.825
GI_4503760-S	2180.531
GI_4504038-S	889.7296667
GI_4504184-S	8803.697
GI_4504222-S	12628.11033
GI_4504482-S	3131.493333
GI_4504504-S	8269.180667
GI_4504736-S	2296.410333
GI_4504788-S	571.0263333
GI_4505058-S	9830.923667
GI_4506866-S	5814.751667
GI_4507544-S	2261.683
GI_4507908-S	1674.487
GI_4508034-S	3234.412333
GI_45359857-I	6044.44
GI_45439310-A	3745.893333
GI_45439361-S	7616.619667
GI_45504379-S	3842.692667
GI_4557009-S	2871.260667
GI_4557314-S	2152.005333
GI_4557546-A	2258.941
GI_4557642-S	3751.215667
GI_4557650-S	2663.991667
GI_4557764-S	2849.915667
GI_45594239-S	1800.029
GI_45827730-A	2224.479667
GI_46049109-A	16716.89
GI_46094080-S	5682.565333
GI_46255021-A	1789.243333
GI_46409631-S	1389.456667
GI_46430498-S	3063.991667
GI_47078291-S	970.8086667
GI_47132559-A	11497.55067
GI_47419933-S	8701.072333
GI_4758397-A	12252.17133
GI_4758935-S	8017.903667
GI_4758943-S	13771.27067
GI_4759029-S	713.8466667
GI_47834319-S	4997.456333
GI_48255934-I	3784.113
GI_48762945-S	13436.994
GI_4885280-S	5387.992
GI_4885390-S	1463.940333
GI_48928049-A	4823.935
GI_49472824-S	933.56
GI_49574524-S	2049.411667
GI_49574531-S	5332.013333
GI_4996892-S	2815.163333
GI_50345869-S	2302.63
GI_50345880-S	2559.366333
GI_50345990-A	3117.564333
GI_50363233-A	15261.75833
GI_50593005-S	13884.432
GI_50658081-S	5281.908
GI_50845389-A	2789.4005
GI_50897853-A	7787.541
GI_50962774-S	1529.636333
GI_51317377-A	1519.119667
GI_51468664-S	903.5383333
GI_51471045-S	4570.308333
GI_51479142-A	11912.85833
GI_51702237-A	14240.9
GI_5174674-S	1148.706667
GI_51921282-S	658.0923333
GI_52145304-S	759.9473333
GI_52352809-S	418.466
GI_52851410-S	4977.526333
GI_52851464-S	1701.492333
GI_53831996-S	1681.324667
GI_53850662-S	6424.322
GI_54112122-A	4820.130667
GI_54112400-S	1753.842333
GI_54400757-S	8433.202333
GI_5453993-S	5586.873333
GI_54607119-S	12893.03633
GI_55749985-A	3016.994
GI_55750040-A	5761.705333
GI_55774978-S	3107.465333
GI_55925658-S	9185.548667
GI_56090655-I	681.962
GI_56119206-S	1251.071667
GI_56549641-A	7137.871
GI_56550034-S	17840.26767
GI_56550038-S	5767.340667
GI_56550101-S	427.9173333
GI_56550104-A	9527.805
GI_56676307-S	544.2676667
GI_56676373-S	14296.96733
GI_56682943-S	6845.552333
GI_56682951-S	7262.884333
GI_56682965-S	2679.887667
GI_56699457-A	5201.398
GI_56699466-I	6322.664667
GI_57164949-S	1236.743
GI_57242760-S	4532.387333
GI_57242797-A	2104.702
GI_5730072-S	1280.287
GI_57863296-S	4521.652667
GI_5803114-S	4567.896
GI_5803120-S	5456.915333
GI_5803180-S	6211.047333
GI_58331263-A	3070.3995
GI_58530839-I	4922.794333
GI_58530880-S	886.374
GI_58533160-A	14817.62633
GI_5902105-S	871.4163333
GI_5922003-A	1019.129333
GI_6031164-S	1656.704
GI_60460886-S	2063.384
GI_61098048-S	689.0276667
GI_61676090-I	421.86
GI_61699224-S	1321.490667
GI_61744433-S	3108.464667
GI_62243377-S	2823.584
GI_62422581-S	10583.71433
GI_62530383-S	2922.309
GI_62530389-S	15693.77967
GI_6274549-S	11141.97833
GI_62750358-S	370.983
GI_62865634-S	2230.139667
GI_62953137-S	1946.713667
GI_63003926-S	3736.349333
GI_63054873-S	21340.55767
GI_63079679-A	2927.447333
GI_6382063-S	29278.964
GI_64368770-S	3047.385333
GI_65293357-A	2997.63
GI_6598326-S	6508.872333
GI_66346650-A	11399.63467
GI_66529092-A	4174.258333
GI_66912177-A	6337.814
GI_66933008-A	1692.851667
GI_68163410-S	9648.974
GI_68508964-A	991.6905
GI_6912579-S	3917.594333
GI_70167417-S	2275.401667
GI_70608192-A	14551.266
GI_71040110-S	7348.544333
GI_71774082-S	4673.383333
GI_71834858-A	20248.483
GI_71979664-I	566.7283333
GI_72187559-S	5497.760333
GI_73858576-S	3545.455333
GI_74027264-A	4388.602333
GI_75709178-A	7320.822
GI_75812906-I	515.285
GI_7657121-S	2354.503333
GI_7657658-S	2311.285667
GI_7657674-S	6126.547333
GI_7662247-S	9345.478
GI_76781448-S	1268.138
GI_76880473-S	6924.662
GI_7705267-S	1198.540333
GI_7706676-S	1623.49
GI_78711819-A	2199.269
GI_83035032-A	2866.902333
GI_83367078-S	2261.233
