Reporter Identifier	VALUE
EDNRA-Yu-S	2292.807333
GI_10938013-S	15367.319
GI_33457353-S	1593.331333
GI_4507456-S	3647.642
GI_5174574-S	16887.331
sarroybu-S	1618.94
1557685_at-S	699.005
1560225_at-S	625.0123333
1561073_at-S	4056.212333
213310_at-S	2276.901667
214174_s_at-S	434.523
214384_s_at-S	1440.903667
216584_at-S	2604.6045
225311_at-S	6029.388333
228178_s_at-S	674.9796667
228687_at-S	478.916
228798_x_at-S	676.1305
229455_at-S	2728.43
231181_at-S	557.683
231651_at-S	608.7396667
233424_at-S	449.963
235196_at-S	5255.575
236338_at-S	3287.678333
236472_at-S	3333.144333
240093_x_at-S	1419.2925
240236_at-S	717.8363333
240543_at-S	2584.811667
241944_x_at-S	2170.081
242763_at-S	602.7673333
243636_s_at-S	3305.483667
244579_at-S	3063.803333
AA621488-Yu-S	2317.847333
AF119310-S	577.049
AFF4-Yu-S	7528.976667
AI015000-Yu-S	614.228
AI017592-Yu-S	366.6216667
AI288607-Yu-S	631.9163333
AI431618-Yu-S	9052.181
AI767512-Yu-S	557.6393333
AI791860-S	10952.52467
AI821573-Yu-S	1193.602333
ANK3-Glinsky-S	12211.838
AW014022-S	1837.234333
AW572379-S	1744.697
BE144297-S	651.1693333
BENE-Singh-S	4067.719333
BUB1-Glinsky-S	1219.456
BX096646-Yu-S	1691.405
C2orf33-Yu-S	3562.253
CCNB1-Glinsky-S	1386.001333
CD4-Yu-S	3150.329667
CDS2-Glinsky-S	2542.025667
CHAF1A-Glinsky-S	3672.824333
CHGA-Singh-S	802.0186667
COL1A2-Singh-S	12424.51267
COMMD5-S	905.656
CV364590-S	474.666
DNAJB1-Yu-S	8323.111667
EDG7.a-S	8142.569
ERG_SV-S	1489.819667
ETV4_X-S	562.8823333
FGFR2-Glinsky-S	3655.238667
FLJ12193-S	996.0666667
FLJ36036-S	422.25
FOS-Glinsky-S	23309.224
GBL-Yu-S	2874.099667
GBX2-Glinsky-S	423.716
GDEP-S	21419.17967
GI_10346134-S	2464.804
GI_10518500-S	796.2436667
GI_10835012-S	604.2363333
GI_11056009-S	412.618
GI_11496986-S	7625.227
GI_11612673-A	5898.707667
GI_12232472-S	4113.512
GI_12751492-S	1961.248667
GI_13124878-A	18604.484
GI_13259521-A	7451.724667
GI_13376207-S	5053.561667
GI_13376700-S	8799.348
GI_13514821-A	6945.713
GI_13569888-S	4020.731
GI_13699817-S	1159.76
GI_13876385-S	1974.389333
GI_13904863-S	1721.628333
GI_13994357-S	1252.215
GI_14150117-S	5490.451667
GI_14249567-S	3638.985
GI_14589853-A	8208.676
GI_14589875-A	2556.982333
GI_14602458-S	22308.67933
GI_14916436-S	22707.811
GI_15022798-S	2848.947667
GI_15147331-S	1903.651333
GI_16554596-A	3319.206333
GI_17158040-A	2426.706
GI_17318577-S	3004.824667
GI_17402908-A	1296.832333
GI_17978511-A	6543.282333
GI_17981703-S	1091.956
GI_18034691-A	3659.226
GI_18087810-S	1546.987333
GI_18087824-S	371.248
GI_18375500-A	10187.056
GI_18375636-A	3117.823667
GI_18426896-A	21083.17033
GI_18490999-A	1179.481
GI_18860908-S	1291.323333
GI_18860911-A	4627.328333
GI_19718752-S	3277.748333
GI_19743807-S	11292.98467
GI_19743913-A	5141.882
GI_19747284-S	5312.921667
GI_19923214-S	5154.332333
GI_19923273-A	3910.272
GI_19923288-S	1621.029
GI_19923318-S	1270.828333
GI_19923351-S	16766.352
GI_19923725-S	2741.747667
GI_20070229-S	2786.563
GI_20070271-S	15830.54667
GI_20143931-S	3631.072
GI_20149638-S	1238.806333
GI_20302157-A	23053.56133
GI_20357509-A	3143.575
GI_20357526-S	9766.875333
GI_20357564-S	15314.47667
GI_20357590-S	2013.113
GI_21237801-S	10791.62833
GI_21264603-S	1824.89
GI_21314674-S	3571.450667
GI_21361681-S	12512.12033
GI_21361690-S	17832.88667
GI_21361703-S	2629.474
GI_21361830-S	4961.659
GI_21361852-S	2346.253
GI_21389474-S	4056.966
GI_21389524-S	1718.659667
GI_21389576-S	3092.022
GI_21536368-A	2394.762333
GI_21536420-A	705.1806667
GI_21536453-S	6172.733667
GI_21717806-S	1217.201667
GI_21735624-A	11289.81233
GI_21956644-S	6491.960333
GI_22027487-S	15010.4165
GI_22095338-S	1578.674667
GI_22212932-A	6705.967667
GI_22538477-A	2948.408
GI_22547111-S	1448.420333
GI_22547122-S	996.8103333
GI_22547142-A	5288.808667
GI_23199988-S	1428.780667
GI_23238206-S	1506.085667
GI_23510382-A	3413.870333
GI_23510426-A	2163.445333
GI_24041025-S	3221.109667
GI_24234714-S	19993.84233
GI_24430189-S	4443.811667
GI_24432041-S	2862.960667
GI_24497542-A	5148.876667
GI_24497617-S	3232.115667
GI_24497622-S	3811.535
GI_24797084-S	11989.902
GI_24797096-A	3195.886667
GI_25092600-S	10048.22467
GI_25777723-A	1454.097667
GI_27262625-A	2672.411
GI_27502380-A	4812.389
