Reporter Identifier	VALUE
GI_10938013-S	20553.51133
GI_33457353-S	4532.796333
GI_4507456-S	6124.462
GI_5174574-S	9339.084
GI_10092618-S	19585.58633
GI_10337586-S	387.8086667
GI_10834981-S	12247.29233
GI_10834983-S	6816.524667
GI_10835001-S	18637.68167
GI_10835048-S	23212.771
GI_10835156-S	7713.294667
GI_10835158-S	10871.788
GI_10835160-S	1794.123667
GI_10835170-S	774.1453333
GI_10863872-S	1642.645
GI_10863920-S	11567.853
GI_10880127-S	5204.590333
GI_10938009-A	7983.118333
GI_11038640-A	8068.566667
GI_11068002-S	4271.115
GI_11321592-S	12733.433
GI_11321596-S	2900.402667
GI_11342665-S	15117.14867
GI_11496238-S	6352.156333
GI_11496880-S	6327.794333
GI_11496979-S	1672.731667
GI_11496989-S	12701.40467
GI_11641410-A	2808.92
GI_12408643-A	1361.005
GI_12408650-S	9806.560333
GI_12408657-A	806.4223333
GI_12545405-A	4208.476333
GI_12669910-S	2087.900667
GI_12669913-S	3835.757667
GI_12669916-S	4018.4665
GI_12719454-A	833.0833333
GI_13027797-S	8209.5
GI_13027798-S	1591.098667
GI_13027803-S	777.678
GI_13027804-S	12054.961
GI_13112047-A	3940.213667
GI_13112049-A	1766.188667
GI_13128859-S	5007.846333
GI_13186246-A	6983.632333
GI_13186266-A	1499.020667
GI_13259500-A	5227.214667
GI_13259537-S	4930.680667
GI_13325053-S	574.125
GI_13325059-S	21375.069
GI_13325062-S	5116.829667
GI_13376997-S	4396.378
GI_13386511-A	1093.371667
GI_13435352-A	594.2296667
GI_13518020-A	1787.246
GI_13518031-S	4741.555333
GI_13518226-A	1427.810667
GI_13540470-S	3709.147
GI_14141149-S	10793.072
GI_14165449-A	2443.174
GI_14574570-S	1966.744667
GI_14589887-S	16349.86333
GI_14589947-S	9028.760333
GI_14591901-A	2609.807333
GI_14670387-A	4155.741667
GI_14702166-A	7365.238667
GI_14719826-S	11431.1725
GI_14790114-A	4288.539667
GI_14790185-A	5189.023333
GI_14916487-A	3394.869
GI_14916495-A	1831.322
GI_15011921-S	4367.942
GI_15011927-A	10234.93867
GI_15055544-A	958.6056667
GI_15055548-A	337.545
GI_15147344-S	5956.849667
GI_15147349-A	348.087
GI_15208655-A	9523.981667
GI_15451776-A	6250.638
GI_15451785-A	2639.504
GI_15451787-S	3287.38
GI_15451788-S	9546.605
GI_15451855-S	4618.860667
GI_15451897-S	1629.0395
GI_15451899-S	510.829
GI_15718711-A	7723.812333
GI_15834616-S	1605.297
GI_16306531-A	9136.927667
GI_16507956-S	1274.729333
GI_16753217-S	6365.534333
GI_16905527-A	10516.05267
GI_16933566-S	8586.231
GI_16936521-S	846.5616667
GI_16936523-S	460.165
