Reporter Identifier	VALUE
GI_10938013-S	27532.96333
GI_33457353-S	3865.020667
GI_4507456-S	6328.139
GI_5174574-S	9546.421667
GI_10092618-S	14860.27033
GI_10337586-S	445.1716667
GI_10834981-S	13304.353
GI_10834983-S	4351.792333
GI_10835001-S	14545.16
GI_10835048-S	16261.74567
GI_10835156-S	5259.049333
GI_10835158-S	5946.786333
GI_10835160-S	2016.186
GI_10835170-S	1142.041667
GI_10863872-S	2232.883667
GI_10863920-S	9729.461667
GI_10880127-S	5664.104667
GI_10938009-A	10004.99767
GI_11038640-A	7564.627
GI_11068002-S	7909.601667
GI_11321592-S	19281.17867
GI_11321596-S	3657.907333
GI_11342665-S	11486.66567
GI_11496238-S	9954.882667
GI_11496880-S	7441.020333
GI_11496979-S	2214.813333
GI_11496989-S	10003.88667
GI_11641410-A	2767.777
GI_12408643-A	1677.77
GI_12408650-S	8374.651667
GI_12408657-A	602.3493333
GI_12545405-A	4160.489333
GI_12669910-S	1736.626333
GI_12669913-S	3061.853333
GI_12669916-S	2313.498
GI_12719454-A	1120.043
GI_13027797-S	7593.738667
GI_13027798-S	1576.511667
GI_13027803-S	764.662
GI_13027804-S	8030.201
GI_13112047-A	6430.492
GI_13112049-A	4376.181
GI_13128859-S	6615.137333
GI_13186246-A	8962.293333
GI_13186266-A	3381.906333
GI_13259500-A	6817.73
GI_13259537-S	5219.244
GI_13325053-S	649.0673333
GI_13325059-S	9819.705333
GI_13325062-S	5204.583
GI_13376997-S	4116.908667
GI_13386511-A	1090.848
GI_13435352-A	1702.351667
GI_13518020-A	2374.816333
GI_13518031-S	5849.203
GI_13518226-A	1486.986
GI_13540470-S	4448.337667
GI_14141149-S	13406.449
GI_14165449-A	3509.904
GI_14574570-S	2302.010333
GI_14589887-S	14715.69833
GI_14589947-S	10365.78033
GI_14591901-A	1756.743667
GI_14670387-A	3964.060667
GI_14702166-A	4255.873667
GI_14719826-S	14133.2855
GI_14790114-A	3267.770333
GI_14790185-A	3423.817
GI_14916487-A	1166.0335
GI_14916495-A	2097.576667
GI_15011921-S	4814.614333
GI_15011927-A	13266.33533
GI_15055544-A	985.7596667
GI_15055548-A	432.9713333
GI_15147344-S	5593.744667
GI_15147349-A	455.023
GI_15208655-A	11464.39933
GI_15451776-A	7001.070667
GI_15451785-A	2191.574667
GI_15451787-S	4011.281
GI_15451788-S	9905.756
GI_15451855-S	6149.471667
GI_15451897-S	1697.542
GI_15451899-S	477.0003333
GI_15718711-A	10491.954
GI_15834616-S	2300.558667
GI_16306531-A	6012.567333
GI_16507956-S	1140.211333
GI_16753217-S	9569.968333
GI_16905527-A	8720.834
GI_16933566-S	10274.79167
GI_16936521-S	944.7306667
GI_16936523-S	648.391
GI_16936529-A	4108.143333
GI_16936532-A	4110.868
GI_16950653-S	1016.537667
GI_16950654-S	14821.47833
GI_16950656-S	3650.556667
GI_16950657-S	5434.361667
GI_16950658-S	5431.005333
GI_16950659-S	4847.108
GI_17017983-S	5783.495333
GI_17318560-A	1293.041333
GI_17402917-S	3095.328
GI_17505196-S	983.1866667
GI_17738295-A	2830.404333
GI_17738313-S	5805.582667
GI_17978496-A	18418.88733
GI_17978497-S	9885.990333
GI_17981693-A	4149.672333
GI_17981698-A	1654.048333
GI_17981701-A	1815.439333
GI_18104968-A	1403.603
GI_18641367-A	8201.809333
GI_18765712-S	6121.984
GI_18765747-A	15915.49033
GI_18860850-A	6884.820333
GI_18860895-A	12071.643
GI_18860897-S	6618.345
GI_19482173-S	5455.072
GI_19528651-A	3376.593
GI_19718775-S	5989.79
GI_19743818-A	26286.21267
GI_19743853-A	17503.356
GI_19913404-S	7203.561667
GI_19913405-S	2643.790333
GI_19923110-S	9600.116667
GI_19923111-S	6383.782333
GI_19923154-S	1031.274333
GI_19923162-S	2966.281
GI_19923194-S	6531.199
GI_19923222-S	5364.268333
GI_19923309-S	716.9656667
GI_19923366-S	10412.30633
GI_19924130-A	7708.219333
GI_19924134-A	1346.490333
GI_19924136-S	875.3173333
GI_19924137-S	7925.501333
GI_19924164-S	733.325
GI_19924171-S	4423.488667
GI_19924298-S	8625.079
GI_20070134-S	1540.350333
GI_20070172-S	9402.785667
GI_20070217-S	9126.684667
GI_20127410-S	13576.55133
GI_20127419-S	738.1313333
GI_20127459-S	4101.06
GI_20127471-S	8357.416333
GI_20127489-S	5479.974
GI_20127497-S	1583.433
GI_20143929-A	1287.161
GI_20143951-A	2821.676667
GI_20149501-S	17254.351
GI_20336200-A	2039.243333
GI_20336230-A	3294.325667
GI_20336333-A	8223.174
GI_20336471-S	10113.22867
GI_20357555-A	10436.71133
GI_20428651-S	1341.834667
GI_20986507-A	6867.789667
GI_20986513-A	3820.553667
GI_21040323-A	8014.641
GI_21071041-S	5575.933
GI_21071042-S	4645.494
GI_21071055-S	11449.17867
GI_21237762-S	19683.813
GI_21322251-S	7515.424333
GI_21359903-S	5567.028333
GI_21361085-S	1448.994
GI_21361115-S	3005.752333
GI_21361192-S	8749.003
GI_21361206-S	4891.941667
GI_21361291-S	9237.395667
GI_21361305-S	1178.258
GI_21361613-S	9210.805
GI_21450843-A	2890.296333
GI_21464104-S	8555.756
GI_21464121-A	6688.670333
