Reporter Identifier	VALUE
GI_10938013-S	23823.45633
GI_33457353-S	3047.634667
GI_4507456-S	5823.353667
GI_5174574-S	10223.23867
GI_10092618-S	17372.956
GI_10337586-S	479.7113333
GI_10834981-S	13574.30733
GI_10834983-S	6373.698333
GI_10835001-S	14110.96033
GI_10835048-S	15922.65967
GI_10835156-S	8804.508
GI_10835158-S	11681.15167
GI_10835160-S	737.4853333
GI_10835170-S	1513.362333
GI_10863872-S	1933.092333
GI_10863920-S	9392.248333
GI_10880127-S	5596.041333
GI_10938009-A	6428.925667
GI_11038640-A	7579.434
GI_11068002-S	9930.739333
GI_11321592-S	12857.62567
GI_11321596-S	5249.945
GI_11342665-S	11771.228
GI_11496238-S	10868.82133
GI_11496880-S	7700.896
GI_11496979-S	3791.663333
GI_11496989-S	8676.708
GI_11641410-A	4604.102
GI_12408643-A	3378.625333
GI_12408650-S	8037.860667
GI_12408657-A	831.1386667
GI_12545405-A	3420.217333
GI_12669910-S	3600.752333
GI_12669913-S	3130.661667
GI_12669916-S	3659.0655
GI_12719454-A	3425.488333
GI_13027797-S	4960.380667
GI_13027798-S	1690.395
GI_13027803-S	885.011
GI_13027804-S	6364.363333
GI_13112047-A	10368.29467
GI_13112049-A	4595.882
GI_13128859-S	6383.204
GI_13186246-A	8070.249
GI_13186266-A	3712.096667
GI_13259500-A	6669.322333
GI_13259537-S	7289.541667
GI_13325053-S	670.847
GI_13325059-S	11560.07733
GI_13325062-S	6795.953
GI_13376997-S	4716.044333
GI_13386511-A	584.4503333
GI_13435352-A	3142.474667
GI_13518020-A	1842.37
GI_13518031-S	5468.875333
GI_13518226-A	1383.212
GI_13540470-S	5368.963
GI_14141149-S	13189.1685
GI_14165449-A	4476.435
GI_14574570-S	1575.412667
GI_14589887-S	15970.29467
GI_14589947-S	6533.023333
GI_14591901-A	861.465
GI_14670387-A	3382.686
GI_14702166-A	4092.031667
GI_14719826-S	9357.8285
GI_14790114-A	2986.215
GI_14790185-A	4135.303333
GI_14916487-A	2148.463
GI_14916495-A	1464.116333
GI_15011921-S	1975.328667
GI_15011927-A	10736.48267
GI_15055544-A	510.3523333
GI_15055548-A	482.287
GI_15147344-S	7777.056667
GI_15147349-A	535.293
GI_15208655-A	12583.28967
GI_15451776-A	6331.933
GI_15451785-A	2650.413667
GI_15451787-S	4362.326
GI_15451788-S	11145.23233
GI_15451855-S	7109.151333
GI_15451897-S	3105.7605
GI_15451899-S	495.7386667
GI_15718711-A	6093.252
GI_15834616-S	649.032
GI_16306531-A	4681.030667
GI_16507956-S	1375.963667
GI_16753217-S	10326.48
GI_16905527-A	7054.86
GI_16933566-S	8451.299333
GI_16936521-S	432.6493333
GI_16936523-S	805.7083333
GI_16936529-A	4904.754
GI_16936532-A	3836.993667
GI_16950653-S	978.2876667
GI_16950654-S	12809.14267
GI_16950656-S	4661.456
GI_16950657-S	4920.592333
GI_16950658-S	7806.051333
GI_16950659-S	7595.690333
GI_17017983-S	6736.249
GI_17318560-A	675.947
GI_17402917-S	3337.914667
GI_17505196-S	1702.193333
GI_17738295-A	698.5596667
GI_17738313-S	5868.583667
GI_17978496-A	15227.01633
GI_17978497-S	9016.781333
GI_17981693-A	2520.188
GI_17981698-A	3320.802
GI_17981701-A	4025.506667
GI_18104968-A	3188.570667
GI_18641367-A	9043.972333
GI_18765712-S	5257.404
GI_18765747-A	15770.75867
GI_18860850-A	6545.784667
GI_18860895-A	11201.92533
GI_18860897-S	7068.128333
GI_19482173-S	5874.284667
GI_19528651-A	2148.49
GI_19718775-S	6254.836333
GI_19743818-A	19884.288
GI_19743853-A	15486.567
GI_19913404-S	8278.698667
GI_19913405-S	4550.046333
GI_19923110-S	8059.708333
GI_19923111-S	10276.39167
GI_19923154-S	1931.749667
GI_19923162-S	1885.272667
GI_19923194-S	5136.814667
GI_19923222-S	6088.766333
GI_19923309-S	539.6926667
GI_19923366-S	8113.469
GI_19924130-A	5430.203
GI_19924134-A	2079.417333
GI_19924136-S	1690.004667
GI_19924137-S	7906.228
GI_19924164-S	793.3146667
GI_19924171-S	4787.225667
GI_19924298-S	7810.608667
GI_20070134-S	3397.775667
GI_20070172-S	9974.031333
GI_20070217-S	6374.78
GI_20127410-S	14642.49567
GI_20127419-S	642.7353333
GI_20127459-S	4246.909333
GI_20127471-S	9598.764667
GI_20127489-S	5691.394333
GI_20127497-S	943.453
GI_20143929-A	2107.624
GI_20143951-A	5882.214667
GI_20149501-S	18092.346
GI_20336200-A	2243.965333
GI_20336230-A	2417.779333
GI_20336333-A	9921.101
GI_20336471-S	15046.88567
GI_20357555-A	9309.837667
GI_20428651-S	2549.146333
GI_20986507-A	9219.994667
GI_20986513-A	4987.04
GI_21040323-A	7737.161
GI_21071041-S	4526.28
GI_21071042-S	1742.728
GI_21071055-S	11469.60867
GI_21237762-S	22489.06967
GI_21322251-S	8230.2
GI_21359903-S	4610.111
GI_21361085-S	970.1976667
GI_21361115-S	3803.118
GI_21361192-S	12218.085
GI_21361206-S	7381.017667
GI_21361291-S	11707.31833
GI_21361305-S	2272.700333
GI_21361613-S	11051.46333
GI_21450843-A	2093.781667
GI_21464104-S	7289.994
GI_21464121-A	8998.76
GI_21536300-A	8874.908
GI_21536313-A	1165.505333
GI_21536329-S	5786.374333
GI_21536431-S	12012.51733
GI_21536467-A	5588.590667
GI_21614497-S	3449.191
GI_21614498-S	17338.013
GI_21614509-A	5549.099667
GI_21618337-A	8967.238333
GI_21618343-S	4622.636333
GI_21626462-S	5946.802
GI_22027615-A	2749.975
GI_22027623-A	6041.537667
GI_22035597-S	4141.555
GI_22035683-S	3213.698
GI_22202618-A	8118.548667
GI_22538485-S	1466.503
GI_22547118-A	3273.053333
GI_23110949-S	14395.888
GI_23199992-S	4107.102667
