Reporter Identifier	VALUE
GI_10938013-S	22339.525
GI_33457353-S	5918.240333
GI_4507456-S	5203.789333
GI_5174574-S	7875.915
GI_10092618-S	14238.43867
GI_10337586-S	478.6386667
GI_10834981-S	10450.53067
GI_10834983-S	3799.095667
GI_10835001-S	14326.62667
GI_10835048-S	20557.74667
GI_10835156-S	8927.636667
GI_10835158-S	6868.626
GI_10835160-S	2244.635667
GI_10835170-S	606.8253333
GI_10863872-S	2349.722667
GI_10863920-S	8663.362
GI_10880127-S	5644.405333
GI_10938009-A	9783.920667
GI_11038640-A	10080.14967
GI_11068002-S	13190.97667
GI_11321592-S	16136.146
GI_11321596-S	3082.551333
GI_11342665-S	8571.971667
GI_11496238-S	10765.40033
GI_11496880-S	8652.785667
GI_11496979-S	3155.293333
GI_11496989-S	10252.903
GI_11641410-A	2981.92
GI_12408643-A	1508.719667
GI_12408650-S	9752.716667
GI_12408657-A	740.443
GI_12545405-A	5272.401333
GI_12669910-S	4565.909667
GI_12669913-S	3160.282333
GI_12669916-S	2583.1495
GI_12719454-A	1287.702
GI_13027797-S	5878.351
GI_13027798-S	1274.738667
GI_13027803-S	754.214
GI_13027804-S	4747.260667
GI_13112047-A	7922.403
GI_13112049-A	3659.826333
GI_13128859-S	7264.075333
GI_13186246-A	8004.712
GI_13186266-A	3025.689333
GI_13259500-A	7612.020667
GI_13259537-S	3891.634667
GI_13325053-S	900.3553333
GI_13325059-S	7870.349
GI_13325062-S	5034.594333
GI_13376997-S	3852.400333
GI_13386511-A	1993.644667
GI_13435352-A	1203.975333
GI_13518020-A	2058.666
GI_13518031-S	5236.546333
GI_13518226-A	1378.101
GI_13540470-S	4074.802667
GI_14141149-S	14807.382
GI_14165449-A	2717.605
GI_14574570-S	1740.401667
GI_14589887-S	12195.766
GI_14589947-S	11989.31167
GI_14591901-A	1770.156
GI_14670387-A	5011.508
GI_14702166-A	2476.912333
GI_14719826-S	11009.4655
GI_14790114-A	3383.796333
GI_14790185-A	4936.949333
GI_14916487-A	1536.064
GI_14916495-A	1515.469667
GI_15011921-S	5236.989
GI_15011927-A	13686.88033
GI_15055544-A	585.09
GI_15055548-A	460.89
GI_15147344-S	5677.764667
GI_15147349-A	628.8146667
GI_15208655-A	11228.305
GI_15451776-A	8392.852333
GI_15451785-A	2512.521
GI_15451787-S	3857.299333
GI_15451788-S	10613.673
GI_15451855-S	4657.426
GI_15451897-S	1650.879
GI_15451899-S	486.4833333
GI_15718711-A	5473.599667
GI_15834616-S	2945.311
GI_16306531-A	5446.296333
GI_16507956-S	1339.196333
GI_16753217-S	10299.819
GI_16905527-A	8568.870333
GI_16933566-S	8712.269
GI_16936521-S	851.3496667
GI_16936523-S	459.3046667
GI_16936529-A	5190.279667
GI_16936532-A	5298.907333
GI_16950653-S	2187.718333
GI_16950654-S	14127.267
GI_16950656-S	3314.289
GI_16950657-S	6583.274667
GI_16950658-S	3164.733667
GI_16950659-S	5805.434
GI_17017983-S	6321.691667
GI_17318560-A	1663.062
