Reporter Identifier	VALUE
GI_10938013-S	23460.235
GI_33457353-S	3256.554
GI_4507456-S	3200.84
GI_5174574-S	13454.15033
GI_10092618-S	19433.73333
GI_10337586-S	423.9476667
GI_10834981-S	19298.219
GI_10834983-S	5062.916667
GI_10835001-S	13159.46467
GI_10835048-S	21490.01467
GI_10835156-S	9296.268667
GI_10835158-S	4848.326667
GI_10835160-S	1687.574333
GI_10835170-S	603.4106667
GI_10863872-S	1257.230333
GI_10863920-S	9240.671
GI_10880127-S	7148.326
GI_10938009-A	8181.743333
GI_11038640-A	7818.775333
GI_11068002-S	10501.60933
GI_11321592-S	11808.01467
GI_11321596-S	3680.212
GI_11342665-S	7893.540667
GI_11496238-S	9883.751333
GI_11496880-S	11370.925
GI_11496979-S	2682.729333
GI_11496989-S	11883.756
GI_11641410-A	2424.057
GI_12408643-A	1722.561667
GI_12408650-S	9719.632333
GI_12408657-A	791.551
GI_12545405-A	5569.436333
GI_12669910-S	2894.172667
GI_12669913-S	2634.611333
GI_12669916-S	3449.0995
GI_12719454-A	865.8656667
GI_13027797-S	4587.589333
GI_13027798-S	1777.704
GI_13027803-S	780.6906667
GI_13027804-S	1436.229667
GI_13112047-A	13555.162
GI_13112049-A	3532.306333
GI_13128859-S	7366.641
GI_13186246-A	5577.843333
GI_13186266-A	968.871
GI_13259500-A	6276.218667
GI_13259537-S	4902.508
GI_13325053-S	843.9993333
GI_13325059-S	11318.00367
GI_13325062-S	5478.685333
GI_13376997-S	3291.448667
GI_13386511-A	1273.392667
GI_13435352-A	1584.542667
GI_13518020-A	1278.828333
GI_13518031-S	4386.117333
GI_13518226-A	1533.162
GI_13540470-S	4530.628667
GI_14141149-S	14144.645
GI_14165449-A	3868.989667
GI_14574570-S	957.3143333
GI_14589887-S	17965.75067
GI_14589947-S	7222.774667
GI_14591901-A	2004.160667
GI_14670387-A	3585.384667
GI_14702166-A	6884.981
GI_14719826-S	9523.6
GI_14790114-A	4924.481
GI_14790185-A	4716.273333
GI_14916487-A	1294.667
GI_14916495-A	1863.828
GI_15011921-S	5729.207667
GI_15011927-A	12135.84267
GI_15055544-A	836.08
GI_15055548-A	409.857
GI_15147344-S	5268.782
GI_15147349-A	464.818
GI_15208655-A	12372.42633
GI_15451776-A	5647.219667
GI_15451785-A	2992.713667
GI_15451787-S	3054.791667
GI_15451788-S	9604.472667
GI_15451855-S	3601.594
GI_15451897-S	1973.737
GI_15451899-S	481.7523333
GI_15718711-A	6624.408
GI_15834616-S	2189.734333
GI_16306531-A	3734.184333
GI_16507956-S	885.2723333
GI_16753217-S	8894.923667
GI_16905527-A	11615.37133
GI_16933566-S	9484.267333
GI_16936521-S	680.1136667
GI_16936523-S	525.397
GI_16936529-A	3710.642667
GI_16936532-A	7542.548333
GI_16950653-S	1997.482333
GI_16950654-S	14610.47433
GI_16950656-S	2804.082667
GI_16950657-S	4536.892667
GI_16950658-S	2922.472667
GI_16950659-S	7403.512667
GI_17017983-S	8252.624333
GI_17318560-A	1390.230667
GI_17402917-S	2278.618
GI_17505196-S	1191.771
GI_17738295-A	1875.183667
GI_17738313-S	6911.696333
GI_17978496-A	14125.16833
GI_17978497-S	9129.149667
GI_17981693-A	3652.982667
GI_17981698-A	1536.355667
GI_17981701-A	1766.019333
GI_18104968-A	1511.505333
GI_18641367-A	8476.719
GI_18765712-S	8086.585667
GI_18765747-A	13004.36867
GI_18860850-A	6690.16
GI_18860895-A	11848.48133
GI_18860897-S	6213.503667
GI_19482173-S	6018.650667
GI_19528651-A	3079.140333
GI_19718775-S	3421.455333
GI_19743818-A	20448.71067
GI_19743853-A	17923.162
GI_19913404-S	8441.636
GI_19913405-S	5427.086667
GI_19923110-S	4260.717
GI_19923111-S	8269.322
GI_19923154-S	1299.904333
GI_19923162-S	3269.037
GI_19923194-S	2600.270667
GI_19923222-S	5500.439
GI_19923309-S	822.226
GI_19923366-S	7288.623333
GI_19924130-A	9725.553
GI_19924134-A	2004.211333
GI_19924136-S	966.8346667
GI_19924137-S	9630.244333
GI_19924164-S	683.583
GI_19924171-S	3336.163
GI_19924298-S	9041.774667
GI_20070134-S	1399.309667
GI_20070172-S	13656.04067
GI_20070217-S	9652.9
GI_20127410-S	11826.37167
GI_20127419-S	1017.056
GI_20127459-S	4813.018667
GI_20127471-S	5006.767333
GI_20127489-S	7524.508667
GI_20127497-S	1141.0845
GI_20143929-A	1580.271333
GI_20143951-A	4435.363667
GI_20149501-S	8830.059667
GI_20336200-A	3161.702667
GI_20336230-A	1799.872667
GI_20336333-A	8201.382
GI_20336471-S	11456.131
GI_20357555-A	11458.066
GI_20428651-S	1546.373
GI_20986507-A	6121.817333
GI_20986513-A	5405.736
GI_21040323-A	6697.279333
GI_21071041-S	6135.006
GI_21071042-S	921.843
GI_21071055-S	14020.535
GI_21237762-S	21493.907
GI_21322251-S	10506.47633
GI_21359903-S	4981.706
GI_21361085-S	1261.694
GI_21361115-S	2988.687
GI_21361192-S	11498.392
GI_21361206-S	3869.518333
GI_21361291-S	13765.96567
GI_21361305-S	1088.067333
GI_21361613-S	9165.178
GI_21450843-A	2393.457667
GI_21464104-S	12900.458
GI_21464121-A	11253.247
GI_21536300-A	10618.50467
GI_21536313-A	697.1023333
GI_21536329-S	8207.095
GI_21536431-S	9807.998667
GI_21536467-A	4585.039
GI_21614497-S	6148.612333
GI_21614498-S	22007.858
GI_21614509-A	7237.265667
GI_21618337-A	9379.736
GI_21618343-S	5091.662
GI_21626462-S	9334.069
GI_22027615-A	2915.702333
GI_22027623-A	6754.021333
GI_22035597-S	3117.636333
GI_22035683-S	2598.759333
GI_22202618-A	8935.840667
GI_22538485-S	1417.698333
GI_22547118-A	2970.541667
GI_23110949-S	13276.03033
GI_23199992-S	3509.351667
GI_23308726-S	4888.516667
GI_23312365-S	2749.408
GI_23312370-A	3395.137
GI_23312372-S	10273.58767
GI_23510363-A	2615.273333
GI_23510430-A	3861.749667
GI_23510439-S	6993.319
GI_24041034-S	5459.704667
GI_24119162-S	1515.340333
GI_24234689-A	7345.163333
GI_24430217-S	661.7063333
GI_24430218-S	1051.198
GI_24475626-S	2972.841333
GI_24475887-S	5495.463333
GI_24497437-S	885.582
GI_24497558-A	10643.79067
GI_25121959-S	6766.906
GI_25952110-S	1151.8505
GI_26051238-S	2575.468
GI_26787977-S	650.5966667
GI_27262658-S	10829.97
GI_27437029-S	498.7096667
GI_27437044-A	5244.091
GI_27437048-A	1304.1555
GI_27477091-A	4427.9
GI_27545325-S	7375.895333
GI_27597077-S	1511.565667
GI_27883841-S	8186.2535
GI_27886565-A	12383.478
GI_27886592-A	7572.541
GI_27886606-A	11943.89267
GI_27886643-A	1618.365333
GI_27894305-S	2990.034333
GI_27894318-A	2209.420667
GI_27894329-S	359.8246667
GI_27894367-S	4573.441
GI_27894369-S	2366.207
GI_28178860-S	702.4276667
GI_28178862-S	1169.297333
GI_28329415-A	3350.744
GI_28416914-S	656.3526667
GI_28559089-S	6721.071667
GI_28610153-S	4733.787
GI_28872793-S	4843.212333
GI_28916690-A	4499.976333
GI_29029631-S	500.6703333
GI_29171749-A	4380.265
GI_29725608-S	6422.302
GI_29789001-S	1357.99
GI_30172563-S	12539.273
GI_30795228-S	1599.817333
GI_30795239-A	7939.68
GI_31077210-A	15021.07767
GI_31317226-S	27917.49033
GI_31377551-S	4716.746333
GI_31377801-S	2865.926333
GI_31542502-S	10207.377
GI_31542934-S	2379.847
GI_31543215-S	16188.045
GI_31543400-S	9738.833
GI_31543649-S	19664.50567
GI_31543966-S	7727.739
GI_31652260-S	1159.711667
GI_31657112-S	2827.378333
GI_31742533-S	17086.56467
GI_31981491-S	1261.889
GI_32306519-S	5697.9
GI_32455243-A	2746.585
GI_32483362-A	2190.651667
GI_32528264-A	11452.61767
GI_32528300-S	2423.420667
GI_32967308-S	1746.356333
GI_33188434-A	1945.885667
GI_33188458-S	11611.528
GI_33239450-A	5611.426
GI_33356171-S	11749.094
GI_33519457-A	20923.36533
GI_33636694-S	6462.241
GI_33636720-S	15529.76367
